Datum;ParkhausName;Prediction;SHAP_Education;SHAP_Services and specialty retail;SHAP_Finance and insurance;SHAP_Leisure time;SHAP_Food services;SHAP_Health;SHAP_Grocery;SHAP_Religion;SHAP_Shopping;SHAP_Others;SHAP_Public sector;SHAP_Time;SHAP_Month;SHAP_Sum
01.01.2025 00:00;Loehrstrasse;1,041;-3,095;-0,929;0,581;0,223;-5,595;-1,947;-3,814;-3,403;-2,349;-1,753;-1,61;-0,115;-1,005;-23,77
01.01.2025 01:00;Loehrstrasse;1,041;-3,103;-0,974;0,355;0,233;-5,567;-1,44;-3,847;-3,111;-2,335;-1,903;-1,605;-0,493;-1,019;-23,768
01.01.2025 02:00;Loehrstrasse;1,041;-3,127;-0,99;0,252;0,151;-5,438;-1,128;-3,962;-3,193;-2,333;-2,056;-1,379;-0,834;-0,773;-23,769
01.01.2025 03:00;Loehrstrasse;-0,437;-3,146;-0,984;0,135;-0,284;-5,367;-1,219;-3,995;-3,418;-2,332;-2,293;-1,448;-1,154;-0,784;-26,726
01.01.2025 04:00;Loehrstrasse;-0,437;-3,172;-0,979;0,12;-0,252;-5,225;-0,917;-3,998;-3,333;-2,312;-2,315;-1,405;-1,686;-0,815;-26,726
01.01.2025 05:00;Loehrstrasse;7,969;-3,31;-0,579;0,129;-0,277;-3,878;1,252;-3,201;-1,275;-2,288;-1,163;-0,558;-1,424;-1,309;-9,912
01.01.2025 06:00;Loehrstrasse;12,811;-1,921;-6,492;0,452;0,344;-1,594;2,338;-3,589;-1,59;-2,349;2,15;0,08;-0,827;-0,043;-0,23
01.01.2025 07:00;Loehrstrasse;12,795;-3,211;0,491;0,201;0,819;-2,562;2,194;-7,06;-1,807;-1,536;1,073;0,106;-1,347;-0,416;-0,26
01.01.2025 08:00;Loehrstrasse;8,259;-3,614;-0,017;-0,158;1,348;0,254;1,71;-6,639;-0,799;-1,446;-4,373;-0,801;-2,106;-0,95;-9,332
01.01.2025 09:00;Loehrstrasse;12,877;-2,913;-5,963;1,536;1,234;-0,833;1,982;-7,13;5,197;-1,41;-1,208;-1,45;-1,039;-0,977;-0,097
01.01.2025 10:00;Loehrstrasse;6,537;-2,879;-5,513;-0,142;-7,472;6,376;1,969;-7,198;5,259;-2,394;-2,981;-1,271;0,005;-3,072;-12,776
01.01.2025 11:00;Loehrstrasse;23,062;-2,525;-4,45;-0,406;-1,448;9,6;1,316;-5,779;8,605;-2,427;-4,238;-0,927;0,087;-0,195;20,275
01.01.2025 12:00;Loehrstrasse;33,17;-2,704;-4,852;0,885;-0,357;9,951;1,361;-5,583;9,96;-2,4;0,522;-1,553;-0,306;2,395;40,489
01.01.2025 13:00;Loehrstrasse;34,288;-2,475;-4,685;1,099;-0,054;10,702;1,677;-5,585;9,845;-2,387;0,467;-1,565;-0,021;1,42;42,726
01.01.2025 14:00;Loehrstrasse;26,585;-2,453;-5,139;2,226;-2,134;9,319;1,086;-6,146;7,671;-2,387;-1,197;-1,543;0,382;1,05;27,32
01.01.2025 15:00;Loehrstrasse;26,571;-1,95;-5,198;0,482;-1,611;11,011;1,647;-6,188;8,943;-2,343;-2,449;-0,849;-0,494;-0,282;27,29
01.01.2025 16:00;Loehrstrasse;24,485;-1,894;-5,088;0,785;-1,924;10,433;1,192;-6,224;8,079;-2,339;-2,426;-0,78;-1,067;-0,113;23,119
01.01.2025 17:00;Loehrstrasse;28,22;-1,752;-3,339;0,344;-2,371;10,252;2,104;-6,299;9,009;-2,339;-0,876;-1,348;-1,432;0,417;30,59
01.01.2025 18:00;Loehrstrasse;26,142;-1,582;-3,545;2,316;-0,948;9,063;1,059;-6,347;7,852;-2,237;-2,525;-1,405;-2,016;0,604;26,431
01.01.2025 19:00;Loehrstrasse;30,747;-1,825;-2,417;2,066;-1,723;10,112;0,56;-5,39;9,338;-2,439;-2,455;-0,852;-2,803;2,726;35,645
01.01.2025 20:00;Loehrstrasse;37,854;-2,095;-2,241;2,412;0,372;9,872;1,275;-5,393;11,189;-2,417;-2,296;-0,914;-0,13;2,368;49,856
01.01.2025 21:00;Loehrstrasse;20,041;-1,846;-4,148;3,045;1,714;9,351;0,084;-3,915;3,422;-3,233;-9,183;-1,152;-1,218;1,27;14,232
01.01.2025 22:00;Loehrstrasse;53,522;-1,652;-3,448;6,049;0,522;20,481;0,187;-0,317;1,631;-3,251;2,947;-1,143;0,876;4,788;81,192
01.01.2025 23:00;Loehrstrasse;28,481;-3,687;1,3;0,316;-2,535;11,856;1,608;-1,211;-0,355;-2,387;3,779;-4,099;-1,332;-0,623;31,111
02.01.2025 00:00;Loehrstrasse;11,412;-3,683;-2,091;3,558;0,621;-0,355;-0,027;-3,55;-2,077;-2,275;-1,633;-1,305;-0,499;-1,123;-3,027
02.01.2025 01:00;Loehrstrasse;11,412;-3,694;-2,118;3,581;0,633;-0,365;0,108;-3,558;-2,082;-2,273;-1,67;-1,355;-0,425;-1,222;-3,028
02.01.2025 02:00;Loehrstrasse;11,412;-3,699;-2,123;3,634;0,577;-0,445;0,104;-3,656;-2,088;-2,271;-1,681;-0,963;-0,562;-1,266;-3,027
02.01.2025 03:00;Loehrstrasse;11,412;-3,724;-2,097;3,652;0,56;-0,433;0,136;-3,657;-2,077;-2,27;-1,666;-0,941;-0,647;-1,274;-3,026
02.01.2025 04:00;Loehrstrasse;11,412;-3,743;-2,109;3,638;0,551;-0,5;0,129;-3,68;-2,081;-2,262;-1,681;-0,725;-0,704;-1,27;-3,025
02.01.2025 05:00;Loehrstrasse;11,118;-3,623;-1,927;3,127;0,481;-0,534;0,002;-3,562;-1,978;-2,2;-1,667;-0,787;-0,691;-1,373;-3,614
02.01.2025 06:00;Loehrstrasse;10,915;-4,101;0,404;3,31;0,433;-0,803;0,535;-8,321;-1,961;-0,024;-1,27;-0,905;-0,537;-1,696;-4,021
02.01.2025 07:00;Loehrstrasse;22,635;-3,672;-3,977;0,511;0,374;-1,876;-1,2;6,932;-3,603;2,663;-0,238;2,502;-0,424;-1,209;19,418
02.01.2025 08:00;Loehrstrasse;15,237;-5,196;0,506;1,887;1,466;-0,686;0,459;1,187;-3,73;1,421;-2,261;-2,28;-1,893;-1,491;4,626
02.01.2025 09:00;Loehrstrasse;19,389;-5,374;2,891;-0,05;1,305;0,438;0,528;0,236;-2,422;0,918;0,679;-1,941;-0,944;-2,725;12,928
02.01.2025 10:00;Loehrstrasse;46,598;-5,466;9,525;-2,269;-4,044;1,485;-2,959;6,627;15,083;2,269;0,388;-0,826;3,018;-2,086;67,343
02.01.2025 11:00;Loehrstrasse;65,349;-4,711;9,113;-1,811;1,306;3,566;-1,471;6,308;17,521;2,86;0,886;-0,651;6,937;-0,354;104,848
02.01.2025 12:00;Loehrstrasse;54,308;-5,671;7,481;-2,617;0,084;2,793;-1,498;5,595;16,765;1,894;0,725;-0,608;5,329;-1,816;82,764
02.01.2025 13:00;Loehrstrasse;55,373;-5,159;7,821;-2,395;0,307;3,315;-1,322;5,582;17,395;1,848;0,86;-0,677;4,259;-2,311;84,896
02.01.2025 14:00;Loehrstrasse;53,155;-4,568;3,182;-2,52;-3,981;8,292;-1,043;6,519;18,443;2,468;0,804;-1,397;2,45;-1,344;80,46
02.01.2025 15:00;Loehrstrasse;59,872;-3,137;3,62;-2,392;-3,58;9,695;-0,78;6,905;19,258;2,178;1,231;-1,315;2,523;-0,186;93,892
02.01.2025 16:00;Loehrstrasse;56,506;-3,466;4,177;-3,116;-3,866;9,444;-1,123;7,113;18,664;2,343;1,106;-1,427;1,303;-0,497;87,161
02.01.2025 17:00;Loehrstrasse;52,598;-2,164;3,803;-2,294;-5,34;4,868;0,404;6,341;20,457;0,847;0,56;-1,56;-3,953;4,777;79,344
02.01.2025 18:00;Loehrstrasse;54,734;-1,78;3,287;-1,849;-5,243;5,186;0,42;6,206;20,911;0,918;0,574;-1,535;-3,578;5,366;83,617
02.01.2025 19:00;Loehrstrasse;53,917;-2,953;2,098;-1,857;-2,089;4,635;1,108;6,333;20,441;0,233;1,27;-0,962;-1,855;1,663;81,982
02.01.2025 20:00;Loehrstrasse;57,244;-4,729;4,249;-1,726;-2,994;4,114;1,651;6,399;20,785;2,189;0,452;-0,962;0,262;1,702;88,636
02.01.2025 21:00;Loehrstrasse;64,379;-3,282;1,915;-2,565;0,884;11,857;1,7;11,483;13,606;2,973;1,737;-3,191;-0,628;2,039;102,907
02.01.2025 22:00;Loehrstrasse;40,599;-3,652;-4,252;-2,896;-0,384;5,202;0,035;8,803;9,138;3,096;1,13;-3,503;-0,604;2,633;55,345
02.01.2025 23:00;Loehrstrasse;7,477;-2,556;-2,114;-1,736;-0,023;4,276;-0,107;-4,775;-1,733;-2,225;-2,204;-5,811;-0,312;0,947;-10,896
03.01.2025 00:00;Loehrstrasse;11,412;-3,683;-2,091;3,558;0,621;-0,355;-0,027;-3,55;-2,077;-2,275;-1,633;-1,305;-0,499;-1,123;-3,027
03.01.2025 01:00;Loehrstrasse;11,412;-3,694;-2,118;3,581;0,633;-0,365;0,108;-3,558;-2,082;-2,273;-1,67;-1,355;-0,425;-1,222;-3,028
03.01.2025 02:00;Loehrstrasse;11,412;-3,699;-2,123;3,634;0,577;-0,445;0,104;-3,656;-2,088;-2,271;-1,681;-0,963;-0,562;-1,266;-3,027
03.01.2025 03:00;Loehrstrasse;11,412;-3,724;-2,097;3,652;0,56;-0,433;0,136;-3,657;-2,077;-2,27;-1,666;-0,941;-0,647;-1,274;-3,026
03.01.2025 04:00;Loehrstrasse;11,412;-3,743;-2,109;3,638;0,551;-0,5;0,129;-3,68;-2,081;-2,262;-1,681;-0,725;-0,704;-1,27;-3,025
03.01.2025 05:00;Loehrstrasse;11,118;-3,624;-1,928;3,13;0,479;-0,543;-0,002;-3,563;-1,974;-2,201;-1,665;-0,789;-0,676;-1,377;-3,615
03.01.2025 06:00;Loehrstrasse;10,915;-3,705;-1,531;3,166;0,44;-0,588;-0,151;-3,647;-1,969;-2,054;-1,723;-0,87;-0,671;-1,632;-4,02
03.01.2025 07:00;Loehrstrasse;11,963;-3,79;-1,471;3,349;0,439;-0,286;0,036;-3,506;-1,867;-1,997;-1,788;-1,251;-0,212;-1,544;-1,925
03.01.2025 08:00;Loehrstrasse;6,362;-2,049;-7,379;0,128;0,88;-2,304;-0,611;-1,248;-2,214;0,188;1,483;-4,486;-0,634;-1,242;-13,126
03.01.2025 09:00;Loehrstrasse;7,294;-2,215;-8,226;-0,071;1,363;-0,99;-0,563;-1,694;-2,27;0,132;1,412;-4,078;0,067;-1,424;-11,263
03.01.2025 10:00;Loehrstrasse;15,183;-3,178;-7,292;-1,04;-0,42;1,768;0,937;-6,423;6,794;-0,133;0,422;-2,664;0,744;-0,182;4,516
03.01.2025 11:00;Loehrstrasse;23,814;-2,68;-6,792;-1,103;1,871;3,866;0,535;-5,853;7,375;-0,155;0,818;-2,698;0,958;1,819;21,775
03.01.2025 12:00;Loehrstrasse;12,243;-3,369;-1,7;-3,312;-1,372;5,743;0,179;-6,761;0,073;-0,057;-0,48;-4,05;0,818;0,679;-1,366
03.01.2025 13:00;Loehrstrasse;12,993;-2,991;-0,727;-3,547;-1,335;6,675;0,332;-9,314;1,313;-0,047;-0,67;-4,028;0,764;0,719;0,137
03.01.2025 14:00;Loehrstrasse;13,641;-3,129;-0,568;-6,996;-1,601;8,765;0,312;-8,83;0,733;-0,093;1,409;-4,033;0,773;1,048;1,431
03.01.2025 15:00;Loehrstrasse;19,682;-2,42;-6,279;-6,245;-0,908;8,841;1,008;-8,292;6,321;0,194;2,498;-3,97;0,973;2,112;13,515
03.01.2025 16:00;Loehrstrasse;19,128;-2,385;-6,012;-6,589;-0,615;8,884;1,036;-8,271;6,479;0,164;2,497;-4,065;0,068;2,085;12,404
03.01.2025 17:00;Loehrstrasse;20,764;-2,435;1,625;-7,309;-0,921;9,661;0,614;-8,404;1,908;0,119;2,079;-4,367;-0,492;2,835;15,677
03.01.2025 18:00;Loehrstrasse;19,066;-2,576;-4,617;-7,346;-1,151;9,758;0,987;-7,779;6,988;0,005;1,726;-4,57;-1,144;2,934;12,281
03.01.2025 19:00;Loehrstrasse;17,957;-2,324;-6,019;-6,794;-2,666;7,876;0,381;-4,905;5,353;-0,147;2,26;-2,872;-0,324;2,286;10,062
03.01.2025 20:00;Loehrstrasse;20,023;-2,082;-4,33;-7,188;0,143;7,766;-0,02;-4,959;1,588;-0,078;3,717;-2,992;0,687;1,919;14,194
03.01.2025 21:00;Loehrstrasse;20,612;-1,845;-4,596;-7,161;-0,281;9,078;0,374;-5,84;1,162;-0,118;4,155;-2,808;-0,043;2,683;15,372
03.01.2025 22:00;Loehrstrasse;26,182;-1,483;-3,029;-0,655;-4,932;12,387;0,445;-3,136;0,79;-2,756;3,761;-1,593;-0,513;1,047;26,515
03.01.2025 23:00;Loehrstrasse;1,277;-3,441;-2,592;-1,98;0,292;0,806;-0,16;-4,801;-1,773;-2,221;-2,297;-4,868;-0,36;-1,179;-23,297
04.01.2025 00:00;Loehrstrasse;11,412;-3,683;-2,091;3,558;0,621;-0,355;-0,027;-3,55;-2,077;-2,275;-1,633;-1,305;-0,499;-1,123;-3,027
04.01.2025 01:00;Loehrstrasse;11,412;-3,694;-2,118;3,581;0,633;-0,365;0,108;-3,558;-2,082;-2,273;-1,67;-1,355;-0,425;-1,222;-3,028
04.01.2025 02:00;Loehrstrasse;11,412;-3,699;-2,123;3,634;0,577;-0,445;0,104;-3,656;-2,088;-2,271;-1,681;-0,963;-0,562;-1,266;-3,027
04.01.2025 03:00;Loehrstrasse;11,412;-3,724;-2,097;3,652;0,56;-0,433;0,136;-3,657;-2,077;-2,27;-1,666;-0,941;-0,647;-1,274;-3,026
04.01.2025 04:00;Loehrstrasse;11,412;-3,728;-2,104;3,667;0,56;-0,423;0,14;-3,667;-2,077;-2,27;-1,659;-0,926;-0,694;-1,258;-3,027
04.01.2025 05:00;Loehrstrasse;10,949;-3,631;-1,971;3,147;0,42;-0,546;0,072;-3,535;-2,042;-2,219;-1,684;-0,858;-0,686;-1,369;-3,953
04.01.2025 06:00;Loehrstrasse;14,045;-2,323;-5,199;3,581;0,777;-2,184;-0,285;-2,181;-2,201;0,127;1,718;-1,39;-0,592;-1,656;2,237
04.01.2025 07:00;Loehrstrasse;5,593;-4,435;-8,163;-0,964;0,062;-1,416;-1,557;5,064;-4,327;1,623;1,357;-3,62;-0,648;-3,235;-14,666
04.01.2025 08:00;Loehrstrasse;26,023;-3,734;5,88;2,976;1,42;-1,239;-0,358;5,502;-1,403;0,183;-1,716;-1,707;-0,204;-5,429;26,194
04.01.2025 09:00;Loehrstrasse;28,871;-6,526;5,15;-1,592;0,881;0,247;-2,677;5,22;8,089;0,559;0,536;1,307;-0,792;-7,383;31,89
04.01.2025 10:00;Loehrstrasse;44,313;-4,502;5,872;-0,72;-2,158;1,723;2,855;5,394;13,903;1,109;1,072;-0,311;1,557;-7,333;62,774
04.01.2025 11:00;Loehrstrasse;46,946;-4,369;3,984;-1,463;-2,438;3,777;2,3;5,644;13,108;2,58;1,015;-0,511;4,598;-7,13;68,041
04.01.2025 12:00;Loehrstrasse;41,833;-4,825;3,636;-1,383;-2,414;3,022;2,068;6,075;12,627;1,566;0,911;-1,098;4,44;-8,642;57,816
04.01.2025 13:00;Loehrstrasse;48,786;-4,472;4,505;-0,994;-2,709;3,554;1,878;6,329;14,788;1,627;0,794;-0,243;5,208;-7,33;71,721
04.01.2025 14:00;Loehrstrasse;64,216;-4,275;6,8;-0,294;-2,735;7,508;1,078;6,992;17,51;1,894;0,663;0,16;3,463;-0,398;102,582
04.01.2025 15:00;Loehrstrasse;69,488;-3,292;6,67;-0,626;-1,126;7,848;1,35;6,752;18,167;1,561;0,955;0,267;4,126;0,986;113,126
04.01.2025 16:00;Loehrstrasse;53,347;-5,112;4,555;-0,992;-0,624;3,092;-0,511;6,039;15,787;1,438;3,062;-0,333;-0,466;1,559;80,841
04.01.2025 17:00;Loehrstrasse;45,831;-1,961;3,138;-2,231;-2,237;4,17;-1,813;6,669;15,909;1,331;0,842;0,265;-5,36;1,257;65,81
04.01.2025 18:00;Loehrstrasse;54,936;-1,236;4,177;-1,017;-3,921;6,393;0,847;7,013;17,667;1,408;0,037;-0,269;-3,613;1,6;84,022
04.01.2025 19:00;Loehrstrasse;43,431;-2,57;1,295;-1,86;-3,773;4,229;-4,651;6,157;17,19;2,434;0,977;-1,063;-2,333;1,55;61,013
04.01.2025 20:00;Loehrstrasse;44,451;-5,075;0,974;-1,617;-3,242;4,394;-2,99;6,022;18,368;1,966;0,377;-1,172;-0,509;1,104;63,051
04.01.2025 21:00;Loehrstrasse;45,866;-3,669;-1,259;-1,986;0,441;4,886;0,084;8,539;9,761;2,982;0,077;-2,925;-1,044;4,127;65,88
04.01.2025 22:00;Loehrstrasse;48,69;-2,081;-2,368;-0,717;-0,791;6,292;1,079;9,67;3,944;3,325;2,077;-0,272;-0,767;3,447;71,528
04.01.2025 23:00;Loehrstrasse;4,546;-2,749;-2,106;-2,734;0,564;1,844;-0,258;-4,393;-1,718;-2,258;-1,828;-5,321;-0,285;-0,062;-16,758
05.01.2025 00:00;Loehrstrasse;11,412;-3,683;-2,091;3,558;0,621;-0,355;-0,027;-3,55;-2,077;-2,275;-1,633;-1,305;-0,499;-1,123;-3,027
05.01.2025 01:00;Loehrstrasse;11,412;-3,694;-2,118;3,581;0,633;-0,365;0,108;-3,558;-2,082;-2,273;-1,67;-1,355;-0,425;-1,222;-3,028
05.01.2025 02:00;Loehrstrasse;11,412;-3,699;-2,123;3,634;0,577;-0,445;0,104;-3,656;-2,088;-2,271;-1,681;-0,963;-0,562;-1,266;-3,027
05.01.2025 03:00;Loehrstrasse;11,412;-3,724;-2,097;3,652;0,56;-0,433;0,136;-3,657;-2,077;-2,27;-1,666;-0,941;-0,647;-1,274;-3,026
05.01.2025 04:00;Loehrstrasse;11,412;-3,728;-2,104;3,667;0,56;-0,423;0,14;-3,667;-2,077;-2,27;-1,659;-0,926;-0,694;-1,258;-3,027
05.01.2025 05:00;Loehrstrasse;10,949;-3,631;-1,971;3,147;0,42;-0,546;0,072;-3,535;-2,042;-2,219;-1,684;-0,858;-0,686;-1,369;-3,953
05.01.2025 06:00;Loehrstrasse;14,045;-2,323;-5,199;3,581;0,777;-2,184;-0,285;-2,181;-2,201;0,127;1,718;-1,39;-0,592;-1,656;2,237
05.01.2025 07:00;Loehrstrasse;7,572;-4,354;-8,011;-0,968;0,52;-1,368;-1,375;5,293;-4,259;1,62;1,362;-3,366;-0,663;-2,709;-10,706
05.01.2025 08:00;Loehrstrasse;20,658;-4,993;2,988;1,934;1,07;-1,329;-0,277;2,781;-1,575;0,526;-0,817;0,784;-1,256;-5,03;15,464
05.01.2025 09:00;Loehrstrasse;27,299;-7,109;5,245;-0,742;-0,061;-0,125;-2,834;5,555;6,15;0,427;0,679;1,003;-0,576;-6,164;28,747
05.01.2025 10:00;Loehrstrasse;45,48;-4,328;3,435;0,018;-2,099;3,234;1,744;5,405;12,574;2,298;1,268;-0,522;1,832;-5,228;65,111
05.01.2025 11:00;Loehrstrasse;43,133;-4,489;3,908;-1,368;-1,826;3,006;1,913;5,915;12,804;2,042;0,725;-2,177;4,012;-7,183;60,415
05.01.2025 12:00;Loehrstrasse;49,32;-4,322;4,599;0,698;-2,03;5,731;1,034;5,968;14,405;2,108;0,875;-1,854;3,136;-6,879;72,789
05.01.2025 13:00;Loehrstrasse;48,432;-4,061;4,775;0,679;-1,896;5,813;0,502;6,012;14,904;2,053;0,903;-2,011;2,269;-7,358;71,016
05.01.2025 14:00;Loehrstrasse;60,038;-3,377;5,175;0,336;-2,132;7,247;1,057;6,611;17,178;2,4;1;-0,561;3,033;-3,781;94,224
05.01.2025 15:00;Loehrstrasse;50,227;-3,909;3,567;0,45;-1,877;3,46;0,501;5,644;14,226;1,509;1,223;0,532;-0,547;-0,403;74,603
05.01.2025 16:00;Loehrstrasse;44,854;-4,575;2,152;-0,076;-1,339;2,709;0,908;5,97;12,219;1,654;1,149;-0,077;-1,796;0,104;63,856
05.01.2025 17:00;Loehrstrasse;44,2;-0,471;0,266;-2,426;-1,769;4,558;0,894;6,466;14,393;1,478;1,135;-0,062;-6,136;0,025;62,551
05.01.2025 18:00;Loehrstrasse;47,521;-1,389;3,355;-2,854;-2,41;5,66;-1,326;7,284;14,613;0,992;0,257;-0,136;-4,015;1,639;69,191
05.01.2025 19:00;Loehrstrasse;39,624;-2,668;0,363;-2,112;-5,511;4,945;-4,126;6,158;16,455;2,447;1,05;-0,304;-3,926;1,002;53,397
05.01.2025 20:00;Loehrstrasse;44,592;-5,224;1,239;-1,379;-3,404;4,21;-2,521;6,118;17,953;2,085;0,33;-1,401;-0,527;1,262;63,333
05.01.2025 21:00;Loehrstrasse;40,556;-4,154;-1,194;-2,854;-0,382;3,973;-0,204;8,601;8,905;2,912;-0,383;-2,313;-1,01;2,806;55,259
05.01.2025 22:00;Loehrstrasse;46,823;-2,422;-2,309;-2,273;0,812;5,261;0,956;10,384;3,816;3,28;1,749;-0,544;-0,598;2,861;67,796
05.01.2025 23:00;Loehrstrasse;5,552;-2,718;-2,009;-2,372;0,57;2,632;-0,167;-4,362;-1,77;-2,234;-2,608;-5,311;-0,281;0,331;-14,747
06.01.2025 00:00;Loehrstrasse;11,412;-3,683;-2,091;3,558;0,621;-0,355;-0,027;-3,55;-2,077;-2,275;-1,633;-1,305;-0,499;-1,123;-3,027
06.01.2025 01:00;Loehrstrasse;11,412;-3,694;-2,118;3,581;0,633;-0,365;0,108;-3,558;-2,082;-2,273;-1,67;-1,355;-0,425;-1,222;-3,028
06.01.2025 02:00;Loehrstrasse;11,412;-3,699;-2,123;3,634;0,577;-0,445;0,104;-3,656;-2,088;-2,271;-1,681;-0,963;-0,562;-1,266;-3,027
06.01.2025 03:00;Loehrstrasse;11,412;-3,724;-2,097;3,652;0,56;-0,433;0,136;-3,657;-2,077;-2,27;-1,666;-0,941;-0,647;-1,274;-3,026
06.01.2025 04:00;Loehrstrasse;11,412;-3,743;-2,109;3,638;0,551;-0,5;0,129;-3,68;-2,081;-2,262;-1,681;-0,725;-0,704;-1,27;-3,025
06.01.2025 05:00;Loehrstrasse;10,949;-3,631;-1,971;3,147;0,42;-0,546;0,072;-3,535;-2,042;-2,219;-1,684;-0,858;-0,686;-1,369;-3,953
06.01.2025 06:00;Loehrstrasse;14,045;-2,323;-5,199;3,581;0,777;-2,184;-0,285;-2,181;-2,201;0,127;1,718;-1,39;-0,592;-1,656;2,237
06.01.2025 07:00;Loehrstrasse;8,848;-4,272;-7,928;-0,975;1,016;-1,332;-1,201;5,437;-4,294;1,618;1,355;-3,266;-0,664;-2,496;-8,154
06.01.2025 08:00;Loehrstrasse;27,768;-3,907;5,62;2,515;1,399;-1,268;0,399;3,302;-1,383;0,519;-2,17;2,717;-0,945;-4,88;29,686
06.01.2025 09:00;Loehrstrasse;29,114;-6,99;5,217;-0,901;-0,256;-0,23;-2,478;5,631;6,536;0,756;1,054;0,889;-0,259;-5,706;32,377
06.01.2025 10:00;Loehrstrasse;45,48;-4,223;3,785;-0,067;-2,058;3,219;1,744;5,483;12,933;2,293;1,254;-0,047;1,987;-6,672;65,111
06.01.2025 11:00;Loehrstrasse;43,427;-4,668;4,149;-0,872;-1,996;2,582;2,354;5,757;13,153;2,439;0,695;-2,4;3,723;-7,341;61,002
06.01.2025 12:00;Loehrstrasse;46,845;-4,315;4,954;0,587;-3,144;5,36;0,527;6,085;14,192;2,017;0,931;-1,621;2,782;-7,36;67,84
06.01.2025 13:00;Loehrstrasse;54,431;-3,717;5,759;0,557;-3,108;5,458;0,346;6,586;16,003;1,972;0,996;0,033;3,503;-5,809;83,01
06.01.2025 14:00;Loehrstrasse;65,793;-3,149;5,933;0,801;-1,145;7,947;1,562;6,745;17,589;1,848;1,06;0,304;3,164;-2,718;105,734
06.01.2025 15:00;Loehrstrasse;52,396;-2,774;2,754;-0,616;-1,328;4,488;0,934;6,273;14,685;1,221;1,23;0,335;0,204;-0,862;78,94
06.01.2025 16:00;Loehrstrasse;43,7;-3,673;1,368;-1,24;-0,954;2,706;1,566;5,916;11,815;1,372;1,307;-0,177;-1,255;-0,902;61,549
06.01.2025 17:00;Loehrstrasse;51,715;-0,003;2,491;-1,025;-1,943;4,196;1,812;6,666;16,278;1,073;0,927;-0,189;-6,141;1,721;77,578
06.01.2025 18:00;Loehrstrasse;59,231;-0,825;4,821;-0,8;-2,26;7,158;-0,395;7,554;17,897;0,951;0,247;-0,703;-3,817;3,553;92,612
06.01.2025 19:00;Loehrstrasse;48,56;-2,025;1,946;-2,126;-5,883;7,276;-1,661;6,361;18,365;3,104;0,798;-0,97;-2,934;0,46;71,271
06.01.2025 20:00;Loehrstrasse;42,805;-5,621;1,29;-1,679;-3,158;4,247;-3,364;6,075;17,673;2,081;0,411;-1,393;-0,516;0,908;59,759
06.01.2025 21:00;Loehrstrasse;62,263;-4,21;3,948;-2,951;0,268;10,539;1,546;11,754;13,884;2,893;-0,174;-2,282;-1,024;2,222;98,676
06.01.2025 22:00;Loehrstrasse;45,563;-2,618;-2,47;-2,433;0,459;5,409;0,794;10,284;3,581;3,247;1,717;-0,594;-0,588;2,924;65,275
06.01.2025 23:00;Loehrstrasse;5,552;-2,701;-2,108;-2,395;0,504;2,757;-0,151;-4,468;-1,77;-2,233;-2,609;-5,297;-0,279;0,451;-14,747
07.01.2025 00:00;Loehrstrasse;11,412;-3,683;-2,091;3,558;0,621;-0,355;-0,027;-3,55;-2,077;-2,275;-1,633;-1,305;-0,499;-1,123;-3,027
07.01.2025 01:00;Loehrstrasse;11,412;-3,694;-2,118;3,581;0,633;-0,365;0,108;-3,558;-2,082;-2,273;-1,67;-1,355;-0,425;-1,222;-3,028
07.01.2025 02:00;Loehrstrasse;11,412;-3,699;-2,123;3,634;0,577;-0,445;0,104;-3,656;-2,088;-2,271;-1,681;-0,963;-0,562;-1,266;-3,027
07.01.2025 03:00;Loehrstrasse;11,412;-3,724;-2,097;3,652;0,56;-0,433;0,136;-3,657;-2,077;-2,27;-1,666;-0,941;-0,647;-1,274;-3,026
07.01.2025 04:00;Loehrstrasse;11,412;-3,743;-2,109;3,638;0,551;-0,5;0,129;-3,68;-2,081;-2,262;-1,681;-0,725;-0,704;-1,27;-3,025
07.01.2025 05:00;Loehrstrasse;10,949;-3,631;-1,971;3,147;0,42;-0,546;0,072;-3,535;-2,042;-2,219;-1,684;-0,858;-0,686;-1,369;-3,953
07.01.2025 06:00;Loehrstrasse;14,045;-2,323;-5,199;3,581;0,777;-2,184;-0,285;-2,181;-2,201;0,127;1,718;-1,39;-0,592;-1,656;2,237
07.01.2025 07:00;Loehrstrasse;7,572;-4,354;-8,011;-0,968;0,52;-1,368;-1,375;5,293;-4,259;1,62;1,362;-3,366;-0,663;-2,709;-10,706
07.01.2025 08:00;Loehrstrasse;20,658;-4,985;2,556;1,808;0,956;-0,055;-0,298;2,346;-1,616;0,522;-1,022;0,843;-1,287;-4,96;15,466
07.01.2025 09:00;Loehrstrasse;29,332;-6,443;5,255;-1,755;0,661;-0,027;-2,646;5,262;8,09;0,77;1,008;1,286;-0,499;-7,482;32,812
07.01.2025 10:00;Loehrstrasse;45,293;-4,404;3,313;-0,041;-2,01;3,222;1,858;5,414;12,456;2,297;1,266;-0,497;1,756;-5,186;64,737
07.01.2025 11:00;Loehrstrasse;41,299;-4,604;3,911;-1,395;-2,364;2,526;2,05;6,067;12,853;1,759;0,671;-2,317;3,82;-7,528;56,748
07.01.2025 12:00;Loehrstrasse;47,821;-4,343;5,137;0,49;-2,814;5,223;0,751;6,075;14,298;2,135;0,907;-1,89;2,958;-6,959;69,789
