Datum;ParkhausName;Prediction;SHAP_Education;SHAP_Services and specialty retail;SHAP_Finance and insurance;SHAP_Leisure time;SHAP_Food services;SHAP_Health;SHAP_Grocery;SHAP_Religion;SHAP_Shopping;SHAP_Others;SHAP_Public sector;SHAP_Time;SHAP_Month;SHAP_Sum
01.01.2025 00:00;Bleiche;5,849;-3,041;-0,76;0,181;0,563;-4,653;-0,852;-3,37;-2,662;-2,302;-1,156;-0,896;0,212;-1,266;-14,153
01.01.2025 01:00;Bleiche;5,849;-3,05;-0,804;0;0,595;-4,629;-0,399;-3,403;-2,39;-2,288;-1,39;-0,892;-0,183;-1,169;-14,153
01.01.2025 02:00;Bleiche;5,849;-3,074;-0,824;-0,128;0,488;-4,556;-0,039;-3,522;-2,494;-2,287;-1,442;-0,668;-0,562;-0,894;-14,153
01.01.2025 03:00;Bleiche;4,241;-3,084;-0,858;-0,014;0,417;-4,663;-0,286;-3,605;-2,89;-2,286;-1,589;-0,806;-1,225;-0,72;-17,368
01.01.2025 04:00;Bleiche;4,241;-3,09;-0,873;-0,054;0,415;-4,599;-0,228;-3,626;-2,896;-2,286;-1,634;-0,766;-1,386;-0,588;-17,37
01.01.2025 05:00;Bleiche;11,708;-3,145;-0,528;0,379;0,748;-3,714;1,598;-3,169;-0,62;-2,258;-0,513;-0,188;-1,211;-1,522;-2,435
01.01.2025 06:00;Bleiche;13,47;-3,154;0,041;-0,42;0,082;-2,275;1,6;-3,637;-1,054;-2,347;-0,436;0,331;-1,421;0,309;1,089
01.01.2025 07:00;Bleiche;11,312;-3,346;0,878;1,392;0,554;2,378;1,066;-7,085;-2,297;-1,438;-2,836;-1,022;-2,777;-0,006;-3,227
01.01.2025 08:00;Bleiche;13,537;-2,889;0,182;0,895;2,211;1,6;0,981;-7,26;-1,35;-1,443;-1,795;-1,389;-1,801;-0,256;1,223
01.01.2025 09:00;Bleiche;26,671;-2,538;-0,863;2,451;-5,034;9,485;1,757;-6,548;2,868;-2,366;1,105;-1,005;0,818;0,692;27,493
01.01.2025 10:00;Bleiche;35,594;-2,69;-4,229;1,343;-1,926;10,129;2,843;-6,707;8,892;-2,383;-1,744;-0,945;1,419;5,741;45,337
01.01.2025 11:00;Bleiche;35,419;-2,667;-4,584;1,134;-1,921;9,027;2,574;-7,092;8,829;-2,39;0,043;-0,951;1,277;6,288;44,986
01.01.2025 12:00;Bleiche;35,596;-2,727;-4,375;1,133;-1,394;9,73;2,568;-6,81;7,199;-2,382;0,217;-0,929;1,53;5,985;45,341
01.01.2025 13:00;Bleiche;33,564;-2,541;-4,356;1,104;-1,277;9,143;2,397;-6,91;6,884;-2,383;-0,414;-1,007;0,986;6,085;41,275
01.01.2025 14:00;Bleiche;33,564;-2,492;-4,591;1,161;-2,03;9,358;2,428;-6,621;7,002;-2,382;-0,424;-0,785;1,059;6,031;41,278
01.01.2025 15:00;Bleiche;20,811;-2,229;-5,229;1,325;-2,739;7,471;2,057;-7,158;5,34;-2,354;-2,418;-0,837;-1,98;3,71;15,77
01.01.2025 16:00;Bleiche;20,811;-2,208;-5,163;1,893;-2,71;7,511;1,828;-7,141;5,248;-2,335;-2,396;-0,762;-2,548;3,742;15,77
01.01.2025 17:00;Bleiche;20,811;-1,867;-4,121;1,807;-2,848;7,549;1,915;-7,191;5,753;-2,339;-2,383;-0,734;-4,137;3,557;15,772
01.01.2025 18:00;Bleiche;15,226;-2,042;1,604;1,07;-2,86;7,868;0,7;-7,602;-0,373;-2,374;-2,964;-0,373;-4,384;1,107;4,603
01.01.2025 19:00;Bleiche;23,691;-2,05;2,839;0,213;-1,119;9,903;1,083;-6,83;3,644;-2,435;-3,131;-0,858;-2,66;-0,759;21,531
01.01.2025 20:00;Bleiche;25,297;-2,362;2,449;1,523;-1,933;9,64;0,74;-6,411;2,4;-2,369;-4,145;-0,741;0,262;0,393;24,743
01.01.2025 21:00;Bleiche;28,169;-2,597;3,567;1,553;0,177;10,235;1,439;-6,573;0,513;-2,451;-4,128;-0,968;0,531;1,02;30,487
01.01.2025 22:00;Bleiche;20,749;-2,487;2,704;1,523;-2,283;9,377;0,099;-6,95;1,277;-2,438;-3,443;-1,141;-1,388;0,051;15,65
01.01.2025 23:00;Bleiche;16,945;-0,845;-5,209;3,303;-1,096;12,249;0,328;-3,841;-2,921;-3,274;-1,409;-1,033;-5,296;0,138;8,039
02.01.2025 00:00;Bleiche;7,789;-2,901;-2,17;0,48;0,814;-0,842;-0,065;-3,95;-1,977;-2,222;-1,706;-2,951;-0,392;-0,179;-10,272
02.01.2025 01:00;Bleiche;7,212;-2,969;-2,239;0,355;0,812;-0,916;0,12;-4,01;-1,982;-2,219;-1,746;-3,068;-0,49;-0,287;-11,427
02.01.2025 02:00;Bleiche;6,982;-2,987;-2,263;0,338;0,752;-0,986;0,124;-4,13;-1,998;-2,218;-1,745;-2,718;-0,696;-0,34;-11,885
02.01.2025 03:00;Bleiche;6,918;-3,02;-2,244;0,332;0,737;-0,982;0,162;-4,135;-1,989;-2,217;-1,732;-2,693;-0,801;-0,351;-12,015
02.01.2025 04:00;Bleiche;6,918;-3,019;-2,252;0,344;0,743;-0,956;0,168;-4,144;-1,987;-2,216;-1,728;-2,665;-0,896;-0,323;-12,013
02.01.2025 05:00;Bleiche;5,173;-3,16;-2,353;0,14;0,265;-1,069;0,138;-4,302;-2,115;-2,191;-1,79;-2,862;-0,826;-0,553;-15,505
02.01.2025 06:00;Bleiche;6,268;-2,534;-2,975;0,576;0,462;-1,926;0,688;-8,809;-2,069;0,057;1,458;-2,856;-0,533;-1,123;-13,316
02.01.2025 07:00;Bleiche;8,911;-4,377;-6,48;-0,816;-0,024;-1,078;-1,901;5,272;-4,138;1,589;1,075;-3,182;-0,737;-2,144;-8,03
02.01.2025 08:00;Bleiche;19,457;-3,521;0,784;2,249;0,025;0,314;0,194;0,226;-2,578;1,205;-1,136;-1,719;-1,704;-0,733;13,063
02.01.2025 09:00;Bleiche;11,631;-6,153;-5,032;-3,69;-6,489;1,526;2,854;4,686;-3,278;0,417;1,404;-0,7;2,023;-1,787;-2,588
02.01.2025 10:00;Bleiche;9,61;-7,378;-5,132;-1,316;-5,117;2,343;1,536;-3,533;1,983;1,897;0,662;-1,169;2,749;-3,765;-6,63
02.01.2025 11:00;Bleiche;22,149;-7,266;-2,723;0,214;-3,584;4,815;2,284;-4,312;5,1;1,987;-0,093;-1,035;3,929;-3,019;18,446
02.01.2025 12:00;Bleiche;64,456;-5,148;8,527;-0,937;0,1;5,025;2,232;5,896;15,435;1,834;0,422;-0,92;6,66;-0,522;103,06
02.01.2025 13:00;Bleiche;52,805;-5,024;1,108;4,916;-1,453;11,23;2,21;0,39;9,888;1,964;0,385;-1,006;3,788;-1,442;79,759
02.01.2025 14:00;Bleiche;33,549;-6,146;4,16;2,356;-1,361;7,358;-0,756;-4,547;3,49;1,437;0,48;-1,099;3,36;-1,033;41,248
02.01.2025 15:00;Bleiche;25,164;-6,91;-1,588;0,048;-2,048;7,563;0,319;-5,3;6,69;2,35;0,682;-0,918;-0,925;-0,65;24,477
02.01.2025 16:00;Bleiche;25,249;-7,278;-1,066;-0,546;-1,937;8,167;0,038;-4,999;6,767;2,065;0,832;-0,679;-1,904;-0,063;24,646
02.01.2025 17:00;Bleiche;20,029;-3,205;-3,642;-1,833;-0,944;5,891;0,023;-6,327;4,286;2,495;0,886;-0,949;-4,285;1,782;14,207
02.01.2025 18:00;Bleiche;18,96;-2,273;-4,918;0,569;-5,478;6,5;-0,256;3,858;-0,927;2,529;1,304;-1,422;-7,412;1,036;12,07
02.01.2025 19:00;Bleiche;20,347;-2,484;-5,705;0,471;-5,672;6,677;0,388;4,304;-0,628;2,295;1,192;-0,717;-7,046;1,42;14,842
02.01.2025 20:00;Bleiche;17,455;-6,129;-6,784;0,5;-3,17;5,853;0,756;4,179;-0,772;2,154;0,152;-1,419;-5,11;1,394;9,059
02.01.2025 21:00;Bleiche;14,742;-3,914;-8,728;-2,799;0,808;6,882;-1,564;4,67;-4,97;1,857;1,521;-4,728;-1,044;0,9;3,633
02.01.2025 22:00;Bleiche;8,895;-4,216;-11,114;-2,67;-0,879;6,341;-2,089;5,227;-5,243;3,161;0,252;-4,242;-0,715;-0,769;-8,061
02.01.2025 23:00;Bleiche;10,141;-1,76;-3,368;-3,288;-1,516;7,502;-0,132;-2,932;-2,104;-2,837;0,696;-3,915;-1,204;-0,851;-5,568
03.01.2025 00:00;Bleiche;7,789;-2,901;-2,17;0,48;0,814;-0,842;-0,065;-3,95;-1,977;-2,222;-1,706;-2,951;-0,392;-0,179;-10,272
03.01.2025 01:00;Bleiche;7,212;-2,969;-2,239;0,355;0,812;-0,916;0,12;-4,01;-1,982;-2,219;-1,746;-3,068;-0,49;-0,287;-11,427
03.01.2025 02:00;Bleiche;6,982;-2,987;-2,263;0,338;0,752;-0,986;0,124;-4,13;-1,998;-2,218;-1,745;-2,718;-0,696;-0,34;-11,885
03.01.2025 03:00;Bleiche;6,918;-3,02;-2,244;0,332;0,737;-0,982;0,162;-4,135;-1,989;-2,217;-1,732;-2,693;-0,801;-0,351;-12,015
03.01.2025 04:00;Bleiche;6,918;-3,019;-2,252;0,344;0,743;-0,956;0,168;-4,144;-1,987;-2,216;-1,728;-2,665;-0,896;-0,323;-12,013
03.01.2025 05:00;Bleiche;5,173;-3,131;-2,358;0,134;0,269;-1,094;0,128;-4,316;-2,114;-2,192;-1,789;-2,843;-0,835;-0,535;-15,503
03.01.2025 06:00;Bleiche;5,139;-3,277;-1,96;0,184;0,237;-1,099;-0,048;-4,417;-2,016;-2,087;-1,811;-2,847;-0,769;-0,801;-15,572
03.01.2025 07:00;Bleiche;4,6;-2,376;-4,875;0,081;0,559;-2,105;0,046;-3,944;-1,907;-2,212;0,783;-2,892;-1,042;-1,368;-16,652
03.01.2025 08:00;Bleiche;6,552;-2,653;-4,232;-0,128;0,133;-1,108;0,141;-2,985;-2,44;0,081;-0,429;-4,47;-0,94;-0,268;-12,746
03.01.2025 09:00;Bleiche;8,297;-3,147;-2,931;-0,579;-0,917;-1,007;0,206;-2,972;-2,74;0,025;0,135;-3,666;0,247;-0,208;-9,257
03.01.2025 10:00;Bleiche;47,275;-6,242;16,257;-1,511;-3,542;1,573;2,064;0,881;15,71;-0,13;-0,413;-1,734;-0,324;-1,165;68,699
03.01.2025 11:00;Bleiche;52,491;-5,118;16,021;-2,253;-1,298;4,583;0,835;0,998;14,784;-0,182;-0,251;-2,027;0,976;-0,426;79,133
03.01.2025 12:00;Bleiche;8,521;-6,135;6,116;-7,178;-10,272;4,802;0,248;0,178;-5,476;-0,267;-0,015;-1,584;2,808;-0,555;-8,809
03.01.2025 13:00;Bleiche;10,009;-5,399;6,062;-7,149;-9,839;4,696;0,352;0,317;-5,591;-0,222;0,056;-1,711;2,704;-0,118;-5,833
03.01.2025 14:00;Bleiche;10,009;-5,473;5,776;-7,195;-9,452;4,717;0,31;0,359;-5,233;-0,217;0,014;-1,687;2,438;-0,199;-5,833
03.01.2025 15:00;Bleiche;11,071;-4,727;5,055;-7,356;-8,017;4,04;0,503;-0,045;-4,122;-0,336;0,325;-1,684;1,539;0,044;-3,71
03.01.2025 16:00;Bleiche;10,161;-5,315;4,699;-7,829;-6,962;4,403;0,55;-0,043;-3,813;-0,191;0,128;-1,715;0,189;0,209;-5,529
03.01.2025 17:00;Bleiche;9,809;-4,196;4,059;-3,99;-7,704;4,832;0,583;0,202;-5,459;-0,034;-0,115;-1,618;-3,676;1,074;-6,233
03.01.2025 18:00;Bleiche;9,103;-4,129;3,202;-4,397;-7,796;4,93;0,424;-0,169;-4,077;-0,233;-0,545;-1,713;-3,501;1,258;-7,643
03.01.2025 19:00;Bleiche;14,542;-4,17;6,807;-4,562;-7,318;3,969;0,579;-0,278;-3,312;-0,142;-0,911;-1,498;-2,879;2,407;3,234
03.01.2025 20:00;Bleiche;12,921;-2,94;-0,584;-2,783;-2,253;5,656;0,061;-2,938;-3,005;-0,196;-0,611;-3,478;-1,238;1,38;-0,008
03.01.2025 21:00;Bleiche;13,849;-2,162;-4,016;-2,291;-0,355;5,709;0,229;-2,045;-2,699;-0,144;-0,937;-3,874;-1,039;1,621;1,846
03.01.2025 22:00;Bleiche;6,712;-1,817;-4,045;-8,208;-2,335;8,702;-0,047;-3,884;-1,901;-2,8;0,982;-3,563;0,218;-0,44;-12,426
03.01.2025 23:00;Bleiche;2,716;-1,553;-4,983;-0,672;-2,115;1,767;-0,123;-4,82;-3,924;-2,285;-1,49;-2,339;-0,28;-0,32;-20,421
04.01.2025 00:00;Bleiche;7,789;-2,901;-2,17;0,48;0,814;-0,842;-0,065;-3,95;-1,977;-2,222;-1,706;-2,951;-0,392;-0,179;-10,272
04.01.2025 01:00;Bleiche;7,212;-2,969;-2,239;0,355;0,812;-0,916;0,12;-4,01;-1,982;-2,219;-1,746;-3,068;-0,49;-0,287;-11,427
04.01.2025 02:00;Bleiche;6,982;-2,987;-2,263;0,338;0,752;-0,986;0,124;-4,13;-1,998;-2,218;-1,745;-2,718;-0,696;-0,34;-11,885
04.01.2025 03:00;Bleiche;6,918;-3,02;-2,244;0,332;0,737;-0,982;0,162;-4,135;-1,989;-2,217;-1,732;-2,693;-0,801;-0,351;-12,015
04.01.2025 04:00;Bleiche;6,918;-3,024;-2,252;0,338;0,739;-0,966;0,168;-4,145;-1,99;-2,217;-1,729;-2,667;-0,854;-0,333;-12,014
04.01.2025 05:00;Bleiche;6,456;-3,048;-2,241;0,379;0,647;-0,947;0,131;-4,165;-2,104;-2,192;-1,77;-2,69;-0,87;-0,523;-12,937
04.01.2025 06:00;Bleiche;6,89;-2,503;-4,437;0,214;0,259;-1,428;-0,41;-2,557;-2,191;0,104;-0,219;-4,084;-0,868;-0,84;-12,07
04.01.2025 07:00;Bleiche;14,656;-4,184;-6,191;-0,696;1,435;-1,017;-1,236;5,331;-3,846;0,906;1,326;-1,089;-0,849;-1,086;3,46
04.01.2025 08:00;Bleiche;21,194;-3,342;-1,404;1,366;1,298;0,237;2,981;2,428;-1,435;0,531;-0,628;1,24;-2,237;-5,691;16,538
04.01.2025 09:00;Bleiche;30,281;-5,954;0,099;6,458;-2,254;2,262;0,787;2,104;6,482;0,827;1,295;-1,04;-1,234;-5,401;34,712
04.01.2025 10:00;Bleiche;39,03;-4,37;1,967;1,841;-3,187;3,412;1,882;5,159;11,06;1,44;0,91;-0,055;1,15;-8,03;52,209
04.01.2025 11:00;Bleiche;41,571;-4,552;2,82;2,596;-2,521;4,132;1,824;2,652;12,472;1,284;0,926;-1,3;2,69;-7,303;57,291
04.01.2025 12:00;Bleiche;41,267;-4,549;3,012;2,016;-2,107;4,475;1,685;3,12;12,484;1,423;0,707;-1,371;2,571;-8,05;56,683
04.01.2025 13:00;Bleiche;47,139;-4,05;2,429;1,329;-1,033;5,152;2,12;2,474;13,371;1,376;0,768;0,812;1,951;-5,411;68,427
04.01.2025 14:00;Bleiche;51,537;-5,231;2,084;7,775;-2,834;8,393;1,752;0,19;11,057;1,8;0,795;-0,496;2,155;-1,754;77,223
04.01.2025 15:00;Bleiche;39,2;-4,705;0,809;4,193;-3,119;4,727;1,757;-1,297;9,062;1,427;0,872;-0,123;0,521;-0,774;52,55
04.01.2025 16:00;Bleiche;31,129;-4,368;0,353;2,908;-3,584;4,779;0,551;-2,258;8,232;1,439;0,304;-0,16;-0,835;-2,084;36,406
04.01.2025 17:00;Bleiche;29,749;-4,123;-0,513;3,648;-4,196;4,294;0,217;-0,335;9,017;1,432;0,694;-0,912;-3,717;-1,608;33,647
04.01.2025 18:00;Bleiche;28,88;-3,046;-3,804;3,74;-4,735;4,43;2,744;3,913;0,972;1,713;-0,573;-0,801;-3,513;1,989;31,909
04.01.2025 19:00;Bleiche;20,902;-2,264;-0,69;0,546;-6,03;5,227;-0,825;3,647;-1,106;1,566;1,188;-0,494;-6,721;1,007;15,953
04.01.2025 20:00;Bleiche;17,677;-4,872;-5,362;0,408;-6,345;6,162;0,4;4,109;-0,467;2,209;1,015;-1,012;-5,013;0,594;9,503
04.01.2025 21:00;Bleiche;14,75;-4,85;-1,791;-2,195;-3,714;3,83;0,323;3,726;-3,068;1,444;-0,348;-1,18;-4,411;1,134;3,65
04.01.2025 22:00;Bleiche;11,358;-3,27;-9,427;-2,665;-2,12;5,994;-1,914;4,365;-4,371;3,202;1,199;-5,404;-0,459;0,376;-3,136
04.01.2025 23:00;Bleiche;9,645;-1,412;-4,207;-1,124;-1,521;4,348;-0,336;-2,923;-3,277;-2,257;0,109;-2,635;-0,194;-0,778;-6,562
05.01.2025 00:00;Bleiche;7,789;-2,901;-2,17;0,48;0,814;-0,842;-0,065;-3,95;-1,977;-2,222;-1,706;-2,951;-0,392;-0,179;-10,272
05.01.2025 01:00;Bleiche;7,212;-2,969;-2,239;0,355;0,812;-0,916;0,12;-4,01;-1,982;-2,219;-1,746;-3,068;-0,49;-0,287;-11,427
05.01.2025 02:00;Bleiche;6,982;-2,987;-2,263;0,338;0,752;-0,986;0,124;-4,13;-1,998;-2,218;-1,745;-2,718;-0,696;-0,34;-11,885
05.01.2025 03:00;Bleiche;6,918;-3,02;-2,244;0,332;0,737;-0,982;0,162;-4,135;-1,989;-2,217;-1,732;-2,693;-0,801;-0,351;-12,015
05.01.2025 04:00;Bleiche;6,918;-3,024;-2,252;0,338;0,739;-0,966;0,168;-4,145;-1,99;-2,217;-1,729;-2,667;-0,854;-0,333;-12,014
05.01.2025 05:00;Bleiche;6,456;-3,048;-2,241;0,379;0,647;-0,947;0,131;-4,165;-2,104;-2,192;-1,77;-2,69;-0,87;-0,523;-12,937
05.01.2025 06:00;Bleiche;6,89;-2,503;-4,437;0,214;0,259;-1,428;-0,41;-2,557;-2,191;0,104;-0,219;-4,084;-0,868;-0,84;-12,07
05.01.2025 07:00;Bleiche;11,157;-4,421;-7,081;-1,084;1,215;0,614;-1,839;4,013;-3,98;0,898;0,86;-1,244;-0,919;-1,726;-3,537
05.01.2025 08:00;Bleiche;21,194;-3,317;-1,055;0,893;1,461;0,226;2,858;2,422;-1,428;0,536;-0,58;1,342;-2,222;-5,793;16,537
05.01.2025 09:00;Bleiche;28,982;-5,98;-0,304;5,794;-2,742;2,633;0,914;2,133;6,722;0,758;1,32;-0,769;-1,286;-6,062;32,113
05.01.2025 10:00;Bleiche;37,663;-4,687;3,547;-0,005;-2,449;2,981;1,366;5,151;10,809;1,987;0,597;-1,653;1,564;-7,398;49,473
05.01.2025 11:00;Bleiche;37,81;-4,715;4,333;0,998;-2,876;3,026;0,628;2,942;11,62;1,384;0,803;-1,134;3,206;-8,256;49,769
05.01.2025 12:00;Bleiche;51,098;-3,976;5,526;1,126;-0,747;3,698;1,331;4,119;13,65;2,112;1,523;-1,132;3,352;-5,336;76,344
05.01.2025 13:00;Bleiche;44,778;-4,135;3,742;0,689;-2,577;3,853;0,95;2,747;12,544;2,14;1,729;-0,261;2,632;-5,126;63,705
05.01.2025 14:00;Bleiche;49,02;-3,3;4,984;-1,171;0,02;3,95;1,481;3,859;13,481;1,58;0,517;-0,86;2,319;-3,69;72,19
05.01.2025 15:00;Bleiche;46,675;-2,595;3,035;3,009;-4,012;4,491;2,047;3,369;11,866;1,457;0,154;-0,591;-1,795;0,39;67,5
05.01.2025 16:00;Bleiche;46,317;-1,664;3,092;3,032;-3,022;3,874;1,435;3,95;11,287;2,818;0,142;-0,865;-3,969;0,355;66,782
05.01.2025 17:00;Bleiche;36,557;-4,27;1,443;0,992;-4,87;5,312;1,285;4,702;9,574;1,886;0,919;-0,864;-5,326;-0,076;47,264
05.01.2025 18:00;Bleiche;27,128;-4,68;-2,69;3,823;-4,547;3,995;2,375;3,833;1,094;1,604;-1,139;-1,107;-2,671;1,386;28,404
05.01.2025 19:00;Bleiche;20,414;-2,817;-0,754;0,867;-6,043;5,39;-1,413;4,081;-1,424;1,595;1,096;-0,247;-6,741;0,972;14,976
05.01.2025 20:00;Bleiche;19,537;-4,865;-5,46;0,341;-6,209;6,629;0,35;4,034;-0,622;2,205;1,286;-0,921;-4,842;1,759;13,222
05.01.2025 21:00;Bleiche;15,67;-4,687;-1,357;-1,97;-3,646;4,075;0,313;3,743;-3,023;1,456;-0,356;-1,123;-4,538;0,933;5,49
05.01.2025 22:00;Bleiche;12,9;-3,459;-8,96;-1,591;-1,911;5,736;-1,581;5,525;-5,35;3,197;0,536;-5,246;-0,608;0,761;-0,051
05.01.2025 23:00;Bleiche;9,733;-1,215;-3,453;-1,352;-8,364;8,223;-0,143;-2,473;-1,893;-2,767;0,502;-2,622;-0,112;-0,45;-6,386
06.01.2025 00:00;Bleiche;7,789;-2,901;-2,17;0,48;0,814;-0,842;-0,065;-3,95;-1,977;-2,222;-1,706;-2,951;-0,392;-0,179;-10,272
06.01.2025 01:00;Bleiche;7,212;-2,969;-2,239;0,355;0,812;-0,916;0,12;-4,01;-1,982;-2,219;-1,746;-3,068;-0,49;-0,287;-11,427
06.01.2025 02:00;Bleiche;6,982;-2,987;-2,263;0,338;0,752;-0,986;0,124;-4,13;-1,998;-2,218;-1,745;-2,718;-0,696;-0,34;-11,885
06.01.2025 03:00;Bleiche;6,918;-3,02;-2,244;0,332;0,737;-0,982;0,162;-4,135;-1,989;-2,217;-1,732;-2,693;-0,801;-0,351;-12,015
06.01.2025 04:00;Bleiche;6,918;-3,019;-2,252;0,344;0,743;-0,956;0,168;-4,144;-1,987;-2,216;-1,728;-2,665;-0,896;-0,323;-12,013
06.01.2025 05:00;Bleiche;6,456;-3,048;-2,241;0,379;0,647;-0,947;0,131;-4,165;-2,104;-2,192;-1,77;-2,69;-0,87;-0,523;-12,937
06.01.2025 06:00;Bleiche;6,89;-2,503;-4,437;0,214;0,259;-1,428;-0,41;-2,557;-2,191;0,104;-0,219;-4,084;-0,868;-0,84;-12,07
06.01.2025 07:00;Bleiche;10,879;-4,409;-7,351;-1,095;0,999;0,544;-1,766;4,467;-4,243;0,882;0,959;-1,542;-0,686;-1,73;-4,092
06.01.2025 08:00;Bleiche;20,203;-3,504;-1,403;1,153;1,058;0,169;3,221;2,712;-1,486;0,349;-0,602;0,955;-2,276;-5,993;14,556
06.01.2025 09:00;Bleiche;36,236;-4,326;-0,963;2,825;-1,521;3,73;-0,089;4,37;4,322;1,326;2,378;-0,152;1,225;-2,741;46,62
06.01.2025 10:00;Bleiche;43,491;-4,378;2,081;1,957;-1,571;2,982;1,968;5,04;11,507;1,477;0,598;0,646;1,802;-6,469;61,131
06.01.2025 11:00;Bleiche;52,609;-3,959;4,313;1,782;-0,245;2,976;2,281;4,371;14,009;1,729;0,752;0,331;3,481;-5,063;79,367
06.01.2025 12:00;Bleiche;57,567;-3,497;5,374;0,876;0,226;4,305;1,023;5,106;14,522;1,842;1,571;0,119;3,977;-3,728;89,283
06.01.2025 13:00;Bleiche;52,593;-3,093;3,835;0,856;-1,083;4,536;1,617;3,69;13,081;2,012;1,747;0,899;2,479;-3,833;79,336
06.01.2025 14:00;Bleiche;52,941;-3,861;4,891;-0,146;0,154;5,229;1,598;3,547;12,897;1,587;0,501;-0,541;2,952;-1,716;80,033
06.01.2025 15:00;Bleiche;38,479;-4,037;1,684;0,206;-6,107;4,998;2,361;4,413;9,229;1,719;1,176;-0,358;-2,987;0,332;51,108
06.01.2025 16:00;Bleiche;38,804;-3,176;1,726;0,436;-4,805;4,217;2,87;4,366;9,362;1,713;0,707;-0,597;-5,514;1,649;51,758
06.01.2025 17:00;Bleiche;39,619;-4,143;1,666;0,76;-5,987;4,052;1,856;4,921;11,22;1,624;0,737;-0,769;-5,442;3,275;53,389
06.01.2025 18:00;Bleiche;26,459;-4,263;-0,423;-0,133;-7,428;4,674;1,349;0,405;10,642;1,482;0,189;-0,901;-6,902;1,917;27,067
06.01.2025 19:00;Bleiche;13,858;-3,507;0,106;-2,019;-2,765;4,406;-1,05;-8,574;2,735;1,487;0,751;-0,24;-3,871;0,547;1,864
06.01.2025 20:00;Bleiche;14,245;-5,726;-4,974;-1,592;-2,798;6,015;0,136;-7,325;3,39;2,053;0,852;-1,035;-1,707;1,105;2,639
06.01.2025 21:00;Bleiche;19,555;-5,322;-1,046;-0,919;-2,701;5,278;0,305;3,741;-2,851;1,431;-0,383;-1,124;-3,764;1,058;13,258
06.01.2025 22:00;Bleiche;12,304;-3,574;-9,022;-1,692;-2,108;5,858;-1,77;5,682;-5,407;3,131;0,574;-5,2;-0,697;0,678;-1,243
06.01.2025 23:00;Bleiche;8,104;-1,419;-3,468;-1,409;-8,624;7,865;-0,191;-2,509;-1,889;-2,803;0,434;-2,625;-0,256;-0,853;-9,643
07.01.2025 00:00;Bleiche;7,789;-2,901;-2,17;0,48;0,814;-0,842;-0,065;-3,95;-1,977;-2,222;-1,706;-2,951;-0,392;-0,179;-10,272
07.01.2025 01:00;Bleiche;7,212;-2,969;-2,239;0,355;0,812;-0,916;0,12;-4,01;-1,982;-2,219;-1,746;-3,068;-0,49;-0,287;-11,427
07.01.2025 02:00;Bleiche;6,982;-2,987;-2,263;0,338;0,752;-0,986;0,124;-4,13;-1,998;-2,218;-1,745;-2,718;-0,696;-0,34;-11,885
07.01.2025 03:00;Bleiche;6,918;-3,02;-2,244;0,332;0,737;-0,982;0,162;-4,135;-1,989;-2,217;-1,732;-2,693;-0,801;-0,351;-12,015
07.01.2025 04:00;Bleiche;6,918;-3,019;-2,252;0,344;0,743;-0,956;0,168;-4,144;-1,987;-2,216;-1,728;-2,665;-0,896;-0,323;-12,013
07.01.2025 05:00;Bleiche;6,456;-3,048;-2,241;0,379;0,647;-0,947;0,131;-4,165;-2,104;-2,192;-1,77;-2,69;-0,87;-0,523;-12,937
07.01.2025 06:00;Bleiche;6,89;-2,503;-4,437;0,214;0,259;-1,428;-0,41;-2,557;-2,191;0,104;-0,219;-4,084;-0,868;-0,84;-12,07
07.01.2025 07:00;Bleiche;11,157;-4,421;-7,081;-1,084;1,215;0,614;-1,839;4,013;-3,98;0,898;0,86;-1,244;-0,919;-1,726;-3,537
07.01.2025 08:00;Bleiche;22,059;-3,243;-1,064;0,98;1,507;0,416;2,988;2,532;-1,394;0,529;-0,574;1,36;-2,224;-5,604;18,268
07.01.2025 09:00;Bleiche;35,272;-4,613;-0,907;3,301;-1,585;3,388;0,431;4,869;3,919;1,08;1,965;-0,697;0,866;-2,597;44,692
07.01.2025 10:00;Bleiche;33,837;-4,974;2,978;-0,007;-2,996;2,976;0,86;5,183;10,222;1,328;0,607;-1,647;1,461;-8,005;41,823
07.01.2025 11:00;Bleiche;56,193;-3,897;6,883;0,684;-0,24;3,861;1,272;5,195;14,703;2,498;0,783;-1,026;4,361;-4,735;86,535
07.01.2025 12:00;Bleiche;59,7;-3,616;6,542;2,014;0,161;4,549;1,621;4,621;14,651;2,17;0,908;-1,253;4,053;-2,573;93,548
07.01.2025 13:00;Bleiche;54,447;-3,768;5,195;0,494;-0,793;3,954;1,3;4,006;14,252;2,399;1,74;-0,038;2,988;-3,132;83,044
07.01.2025 14:00;Bleiche;57,537;-3,518;5,49;0,64;0,285;4,547;1,504;4,276;14,33;1,77;0,569;-0,755;3,516;-0,967;89,224
07.01.2025 15:00;Bleiche;49,681;-2,489;3,243;3,415;-3,86;4,716;2,29;3,271;12,111;1,955;0,247;-0,261;-1,547;0,738;73,51
07.01.2025 16:00;Bleiche;46,317;-1,679;3,044;2,968;-2,983;3,843;1,456;3,967;11,313;2,819;0,146;-0,935;-3,967;0,473;66,782
07.01.2025 17:00;Bleiche;39,378;-4,05;2,336;1,196;-4,562;4,503;1,746;4,661;9,786;1,968;1,048;-0,685;-5,927;1,507;52,905
