Datum;ParkhausName;Prediction;SHAP_Education;SHAP_Services and specialty retail;SHAP_Finance and insurance;SHAP_Leisure time;SHAP_Food services;SHAP_Health;SHAP_Grocery;SHAP_Religion;SHAP_Shopping;SHAP_Others;SHAP_Public sector;SHAP_Time;SHAP_Month;SHAP_Sum
27.02.2025 04:00;Roemisches Theater;8,79;-2,491;-1,595;-0,671;0,2;-4,634;-0,089;-3,617;-1,645;-2,157;0,119;1,197;-1,328;-0,349;-8,27
27.02.2025 05:00;Roemisches Theater;8,647;-2,513;-1,517;-0,705;0,244;-4,501;0,092;-3,745;-2,097;-2,179;0,639;1,183;-1,617;-0,487;-8,556
27.02.2025 06:00;Roemisches Theater;11,108;0,276;-0,782;-0,379;0,158;-4,688;-0,667;-4,484;-2,11;-2,086;-1,107;1,221;0;-0,093;-3,633
27.02.2025 07:00;Roemisches Theater;10,198;0,295;-0,193;-0,485;0,033;-4,395;-1,582;-3,721;-2,341;-2,197;-0,829;1,056;-0,694;-0,6;-5,455
27.02.2025 08:00;Roemisches Theater;12,04;0,997;-5,838;0,161;0,301;-3,841;-3,794;4,001;-4,52;0,872;0,143;-1,711;-0,804;0,222;-1,771
27.02.2025 09:00;Roemisches Theater;18,619;-1,454;-0,969;-0,655;-1,809;-0,278;-0,286;5,257;-4,9;0,673;-2,117;0,071;0,036;-0,801;11,387
27.02.2025 10:00;Roemisches Theater;29,879;-3,772;1,398;4,029;-0,039;1,366;-0,016;4,236;-4,425;0,871;0,745;0,216;1,017;-1,598;33,907
27.02.2025 11:00;Roemisches Theater;54,081;0,231;5,47;4,751;2,053;2,534;0,518;4,355;-3,43;8,818;1,638;0,683;2,984;-2,375;82,311
27.02.2025 12:00;Roemisches Theater;52,104;-0,755;3,74;4,249;1,621;6,002;-0,039;4,37;-3,521;8,373;1,071;0,585;2,932;-2,374;78,358
27.02.2025 13:00;Roemisches Theater;54,28;0,342;3,773;4,308;1,671;6,023;-0,395;4,056;-3,46;8,955;1,265;1,839;2,484;-2,434;82,707
27.02.2025 14:00;Roemisches Theater;51,056;-0,049;1,992;4,531;1,485;6,888;0,357;4,148;-3,692;7,745;0,344;0,604;2,554;-1,702;76,261
27.02.2025 15:00;Roemisches Theater;41,809;-0,501;1,046;1,236;0,455;10,03;0,125;4,315;-4,193;2,551;2,432;0,272;-0,154;-1,656;57,767
27.02.2025 16:00;Roemisches Theater;41,873;0,453;0,654;1,37;0,395;9,761;0,295;4,27;-4,11;2,619;2,08;0,452;-1,402;-0,817;57,893
27.02.2025 17:00;Roemisches Theater;33,447;-1,525;0,624;-0,451;-0,167;6,978;0,179;3,082;-4,617;3,23;4,532;0,278;-3,173;-1,374;41,043
27.02.2025 18:00;Roemisches Theater;37,877;-1,326;1,296;0,107;0,43;7,508;0,298;2,78;-4,281;3,339;4,867;0,59;-2,843;-0,739;49,903
27.02.2025 19:00;Roemisches Theater;37,47;-2,473;1,305;0,358;0,235;7,359;0,517;3,46;-4,022;3,421;4,845;0,266;-2,885;-0,766;49,09
27.02.2025 20:00;Roemisches Theater;55,521;5,227;5,975;-2,392;2,353;6,505;0,097;3,554;-3,117;4,281;9,879;0,207;-2,427;-0,472;85,191
27.02.2025 21:00;Roemisches Theater;59,46;0,773;3,005;-1,193;3,489;15,312;-2,297;8,556;-2,722;3,35;-1,234;5,848;-0,963;1,684;93,068
27.02.2025 22:00;Roemisches Theater;47,894;0,765;2,067;-2,202;-1,536;14,324;5,871;-0,714;-2,411;-1,968;2,831;5,509;-1,099;0,605;69,936
27.02.2025 23:00;Roemisches Theater;22,291;-2,397;0,258;-3,633;-0,05;4,332;1,279;-1,906;-2,538;-2,227;0,804;3,602;-0,613;-0,47;18,732
28.02.2025 00:00;Roemisches Theater;14,389;-2,32;-1,265;-0,755;0,214;-3,708;0,51;-3,101;-1,636;-2,192;1,667;1,173;-0,468;0,42;2,928
28.02.2025 01:00;Roemisches Theater;12,658;-2,437;-1,314;-0,683;0,241;-3,714;0,579;-3,137;-1,622;-2,179;0,202;1,272;-0,437;0,037;-0,534
28.02.2025 02:00;Roemisches Theater;12,716;-2,41;-1,328;-0,664;0,396;-3,818;0,583;-3,231;-1,624;-2,176;0,155;1,532;-0,616;0,067;-0,418
28.02.2025 03:00;Roemisches Theater;9,345;-2,432;-1,495;-0,677;0,264;-4,282;0,088;-3,481;-1,674;-2,176;-0,176;1,287;-1,421;-0,33;-7,16
28.02.2025 04:00;Roemisches Theater;8,79;-2,491;-1,595;-0,671;0,2;-4,634;-0,089;-3,617;-1,645;-2,157;0,119;1,197;-1,328;-0,349;-8,27
28.02.2025 05:00;Roemisches Theater;8,123;-2,539;-1,51;-0,709;0,185;-4,598;0,072;-3,785;-2,133;-2,179;0,559;1,143;-1,667;-0,566;-9,604
28.02.2025 06:00;Roemisches Theater;11,308;0,349;-0,796;-0,348;0,258;-4,681;-0,437;-4,512;-2,311;-2,124;-1,136;1,253;0,005;-0,064;-3,236
28.02.2025 07:00;Roemisches Theater;10,536;0,227;-0,85;-0,387;0,14;-4,464;-0,639;-4,51;-2,081;-2,123;-0,739;1,239;-0,72;-0,41;-4,781
28.02.2025 08:00;Roemisches Theater;9,555;0,067;-1,118;-0,378;-0,343;-2,303;-1,169;-4,955;-1,994;-2,267;-1,32;0,644;-0,476;-0,684;-6,741
28.02.2025 09:00;Roemisches Theater;11,168;0,265;0,268;-0,364;-0,227;-2,185;-1,083;-10,317;-1,834;-0,077;-0,499;1,337;0,347;-0,314;-3,515
28.02.2025 10:00;Roemisches Theater;16,21;-0,454;-3,452;-0,178;0,756;-2,324;-0,173;-3,225;-2,903;0,26;-0,596;1,674;0,815;0,159;6,569
28.02.2025 11:00;Roemisches Theater;13,677;-0,495;-3,712;-0,138;0,011;-2,642;-0,441;-3,312;-2,963;0,218;-0,879;1,185;1,262;-0,268;1,503
28.02.2025 12:00;Roemisches Theater;19,997;0,262;-2,686;-2,786;0,027;6,832;-2,043;-3,817;-2,844;-0,119;-1,994;3,55;0,404;-0,641;14,142
28.02.2025 13:00;Roemisches Theater;20,952;0,29;-3,163;-2,907;0,958;10,288;-3,079;-3,058;-2,29;-0,092;-5,133;3,67;0,172;-0,556;16,052
28.02.2025 14:00;Roemisches Theater;21,552;0,325;-3,007;-2,902;0,933;10,334;-3,007;-3,052;-2,242;-0,134;-5,118;3,74;0,205;-0,375;17,252
28.02.2025 15:00;Roemisches Theater;25,832;0,764;-1,103;-2,723;0,532;11,058;-2,848;-2,515;-1,549;-0,097;-4,435;4,038;-1,307;0,166;25,813
28.02.2025 16:00;Roemisches Theater;25,351;0,816;-0,703;-2,78;0,58;11,214;-2,877;-2,61;-1,54;-0,152;-4,461;4,029;-2,145;0,13;24,852
28.02.2025 17:00;Roemisches Theater;27,515;1,237;-1,307;-2,607;0,993;12,128;-2,727;-2,644;-2,66;-0,151;-3,9;4,256;-0,529;-0,424;29,18
28.02.2025 18:00;Roemisches Theater;31,933;0,411;0,059;-2,502;0,558;12,616;-2,563;-2,212;-0,79;-0,106;-2,471;4,947;-1,192;-0,673;38,015
28.02.2025 19:00;Roemisches Theater;30,498;0,518;-1,16;-2,344;-1,067;9,578;-2,755;-2,767;-1,18;-0,333;3,095;5,253;-1,326;-0,862;35,148
28.02.2025 20:00;Roemisches Theater;25,968;-0,302;-1,459;-2,901;-0,466;7,127;-1,8;-3,084;-3,098;-0,289;2,456;4,623;0,195;-0,885;26,085
28.02.2025 21:00;Roemisches Theater;33,055;0,607;1,67;-3,077;-0,313;8,068;-0,935;-2,604;-2,72;-1,836;2,08;4,261;1,85;0,154;40,26
28.02.2025 22:00;Roemisches Theater;21,403;0,697;0,51;-3,679;0,153;3,254;-0,144;-3,14;-2,744;-2,129;0,622;3,223;-0,525;-0,545;16,956
28.02.2025 23:00;Roemisches Theater;6,527;-2,384;-1,613;-1,354;0,438;-4,617;-0,771;-4,015;-2,174;-2,206;0,207;0,246;-0,839;-0,242;-12,797
01.03.2025 00:00;Roemisches Theater;14,137;-1,732;-1,505;-0,806;0,381;-3,565;0,379;-3,661;-1,63;-2,265;1,642;0,895;-0,855;1,009;2,424
01.03.2025 01:00;Roemisches Theater;12,406;-1,77;-1,547;-0,754;0,444;-3,574;-0,07;-3,684;-1,622;-2,266;0,263;1,155;-0,716;0,697;-1,038
01.03.2025 02:00;Roemisches Theater;12,465;-1,707;-1,565;-0,739;0,623;-3,678;-0,089;-3,778;-1,598;-2,263;0,199;1,389;-0,901;0,72;-0,922
01.03.2025 03:00;Roemisches Theater;10,988;-1,728;-1,633;-0,74;0,505;-3,943;-0,307;-3,884;-1,328;-2,263;-0,121;1,259;-1,352;0,671;-3,876
01.03.2025 04:00;Roemisches Theater;9,4;-1,746;-1,746;-0,732;0,466;-3,977;-0,537;-4,041;-1,492;-2,263;-0,258;1,202;-1,876;0,549;-7,051
01.03.2025 05:00;Roemisches Theater;5,759;-1,997;-1,887;-0,467;0,255;-4,842;-1,114;-4,772;-2,169;-2,255;-1,049;0,845;-0,909;0,27;-14,332
01.03.2025 06:00;Roemisches Theater;10,602;-0,609;-0,453;-0,006;0,178;-4,169;-0,802;-4,525;-2,546;-2,333;-0,456;0,593;0,133;-0,254;-4,647
01.03.2025 07:00;Roemisches Theater;18,407;-0,816;2,425;-0,067;0,095;-2,774;2,037;-7,848;-2,73;-0,2;2,413;1,385;-1,117;-0,246;10,964
01.03.2025 08:00;Roemisches Theater;28,679;-0,846;-3,973;0,524;0,21;-1,491;-2,685;9,415;-3,406;1,357;0,706;3,686;-0,622;-0,047;31,507
01.03.2025 09:00;Roemisches Theater;38,76;-0,699;2,397;7,255;1,595;-0,378;2,105;5,942;-4,879;0,319;-0,262;-0,517;0,578;-0,548;51,668
01.03.2025 10:00;Roemisches Theater;51,574;6,102;6,834;2,138;0,697;0,567;1,609;4,923;-1,039;-1,555;1,032;-0,469;6,073;-1,19;77,296
01.03.2025 11:00;Roemisches Theater;54,397;5,745;6,958;1,846;0,776;1,147;1,801;4,745;-1,014;1,13;1,178;-0,594;6,24;-1,411;82,944
01.03.2025 12:00;Roemisches Theater;52,65;4,416;5,871;1,868;0,974;2,891;0,882;4,659;-0,737;0,798;1,046;-0,631;5,611;-0,849;79,449
01.03.2025 13:00;Roemisches Theater;49,493;2,079;3,191;2,755;0,56;3,62;-0,329;4,981;-0,226;2,616;1,3;-0,64;4,752;-1,017;73,135
01.03.2025 14:00;Roemisches Theater;46,223;1,047;5,444;0,292;0,551;3,337;0,135;5,495;-1,535;1,907;1,413;-0,871;3,851;-0,692;66,597
01.03.2025 15:00;Roemisches Theater;47,03;4,179;6,124;1,197;0,253;2,603;1,355;4,652;-1,347;0,462;0,755;-0,768;2,437;-0,723;68,209
01.03.2025 16:00;Roemisches Theater;42,324;2,716;3,933;0,053;0,627;4,241;1,012;4,991;-0,923;1,02;1,026;-0,885;-0,655;-0,681;58,799
01.03.2025 17:00;Roemisches Theater;38,729;2,097;2,819;3,254;1,697;4,028;0,647;5,401;-2,852;2,589;0,462;-0,73;-6,269;-0,265;51,607
01.03.2025 18:00;Roemisches Theater;37,715;1,481;2,425;4,236;1,165;3,75;0,557;5,215;-3,527;3,713;0,408;-0,813;-6,199;-0,548;49,578
01.03.2025 19:00;Roemisches Theater;39,783;2,066;-2,41;2,589;0,985;8,005;-0,17;4,322;-4,072;2,323;1,92;2,073;-3,052;-0,646;53,716
01.03.2025 20:00;Roemisches Theater;43,822;-1,185;2,622;0,819;1,285;7,332;-0,106;3,25;-4,093;3,683;4,162;1,062;-2,046;1,189;61,796
01.03.2025 21:00;Roemisches Theater;37,461;1,837;-1,862;-1,541;-0,374;7,394;-3,991;5,993;-3,35;3,298;0,065;3,64;-0,601;1,103;49,072
01.03.2025 22:00;Roemisches Theater;23,348;-0,149;0,173;-3,726;1,246;6,248;-0,992;-2,428;-3,064;-1,671;-0,217;3,505;-1,011;-0,416;20,846
01.03.2025 23:00;Roemisches Theater;6,103;-1,631;-1,742;-1,201;0,687;-4,833;-1,193;-4,221;-2,123;-2,214;-0,293;0,129;-1,123;0,01;-13,645
02.03.2025 00:00;Roemisches Theater;14,137;-1,732;-1,505;-0,806;0,381;-3,565;0,379;-3,661;-1,63;-2,265;1,642;0,895;-0,855;1,009;2,424
02.03.2025 01:00;Roemisches Theater;12,406;-1,77;-1,547;-0,754;0,444;-3,574;-0,07;-3,684;-1,622;-2,266;0,263;1,155;-0,716;0,697;-1,038
02.03.2025 02:00;Roemisches Theater;12,465;-1,707;-1,565;-0,739;0,623;-3,678;-0,089;-3,778;-1,598;-2,263;0,199;1,389;-0,901;0,72;-0,922
02.03.2025 03:00;Roemisches Theater;10,988;-1,728;-1,633;-0,74;0,505;-3,943;-0,307;-3,884;-1,328;-2,263;-0,121;1,259;-1,352;0,671;-3,876
02.03.2025 04:00;Roemisches Theater;9,4;-1,783;-1,774;-0,743;0,447;-4,272;-0,57;-4,078;-1,496;-2,248;0,125;1,113;-1,708;0,537;-7,05
02.03.2025 05:00;Roemisches Theater;5,759;-1,997;-1,887;-0,467;0,255;-4,842;-1,114;-4,772;-2,169;-2,255;-1,049;0,845;-0,909;0,27;-14,332
02.03.2025 06:00;Roemisches Theater;10,602;-0,609;-0,453;-0,006;0,178;-4,169;-0,802;-4,525;-2,546;-2,333;-0,456;0,593;0,133;-0,254;-4,647
02.03.2025 07:00;Roemisches Theater;18,244;-0,833;2,431;-0,057;-0,005;-2,776;1,854;-7,819;-2,768;-0,209;2,414;1,366;-0,988;-0,216;10,638
02.03.2025 08:00;Roemisches Theater;30,289;-0,64;-3,413;0,74;0,308;-1,057;-2,618;5,686;-3,37;1,357;0,612;7,632;-1,209;0,41;34,727
02.03.2025 09:00;Roemisches Theater;38,76;-0,666;2,419;7,263;1,621;-0,383;2,022;5,843;-4,799;0,316;-0,261;-0,541;0,595;-0,521;51,668
02.03.2025 10:00;Roemisches Theater;51,549;6,429;7,324;2,141;0,777;0,619;1,946;4,813;-1,737;-1,619;1,086;-0,632;5,704;-1,152;77,248
02.03.2025 11:00;Roemisches Theater;53,577;5,042;6,783;2,31;1,175;1,538;1,684;4,787;-1,556;0,818;1,262;-0,75;5,506;-0,873;81,303
02.03.2025 12:00;Roemisches Theater;52,946;4,527;6,768;1,937;1,053;2,715;1,541;4,621;-1,453;0,668;1,08;-0,825;5,401;-0,938;80,041
02.03.2025 13:00;Roemisches Theater;52,05;2,02;5,785;2,883;1,036;3,205;0,759;4,685;-1,689;2,315;1,353;-0,788;4,787;-0,151;78,25
02.03.2025 14:00;Roemisches Theater;42,827;1,114;4,718;-0,504;0,511;3,336;0,114;5,003;-1,568;1,256;1,279;-0,946;3,222;-0,558;59,804
02.03.2025 15:00;Roemisches Theater;43,17;2,512;4,565;-0,294;0,375;3,147;0,141;5,401;-1,402;1,216;1,143;-0,874;1,793;-0,402;60,491
02.03.2025 16:00;Roemisches Theater;40,164;2,387;0,973;-0,341;0,315;4,427;0,094;5,303;-0,125;2,747;1,691;-0,847;-1,301;-1,01;54,477
02.03.2025 17:00;Roemisches Theater;32,742;1,104;-0,728;1,132;1,489;5,06;-0,76;5,609;-1,511;4,303;0,398;-1,022;-7,057;-1,127;39,632
02.03.2025 18:00;Roemisches Theater;32,398;0,168;2,114;1,15;1,568;4,39;-0,841;5,103;-3,131;4,751;0,392;-1,292;-6,725;-1,101;38,944
02.03.2025 19:00;Roemisches Theater;41,746;2,58;-1,956;2,398;0,829;8,865;0,146;4,635;-4,176;2,359;1,985;2,179;-3,066;-0,883;57,641
02.03.2025 20:00;Roemisches Theater;44,09;-0,937;2,874;0,788;1,244;6,989;-0,087;3,695;-4,389;3,724;3,959;1,065;-2,05;1,366;62,331
02.03.2025 21:00;Roemisches Theater;37,461;1,877;-3,352;-1,744;-0,27;8,475;-3,987;6,362;-3,36;3,813;-0,163;3,501;-0,717;1,175;49,071
02.03.2025 22:00;Roemisches Theater;45,377;0,961;0,744;-2,352;-0,608;13,434;4,807;-0,507;-2,219;-1,738;2,469;5,214;-0,667;-0,012;64,903
02.03.2025 23:00;Roemisches Theater;6,103;-1,629;-1,742;-1,201;0,698;-4,819;-1,203;-4,223;-2,124;-2,212;-0,3;0,129;-1,124;0,003;-13,644
03.03.2025 00:00;Roemisches Theater;14,137;-1,732;-1,505;-0,806;0,381;-3,565;0,379;-3,661;-1,63;-2,265;1,642;0,895;-0,855;1,009;2,424
03.03.2025 01:00;Roemisches Theater;12,406;-1,77;-1,547;-0,754;0,444;-3,574;-0,07;-3,684;-1,622;-2,266;0,263;1,155;-0,716;0,697;-1,038
03.03.2025 02:00;Roemisches Theater;12,465;-1,707;-1,565;-0,739;0,623;-3,678;-0,089;-3,778;-1,598;-2,263;0,199;1,389;-0,901;0,72;-0,922
03.03.2025 03:00;Roemisches Theater;10,988;-1,728;-1,633;-0,74;0,505;-3,943;-0,307;-3,884;-1,328;-2,263;-0,121;1,259;-1,352;0,671;-3,876
03.03.2025 04:00;Roemisches Theater;9,4;-1,783;-1,774;-0,743;0,447;-4,272;-0,57;-4,078;-1,496;-2,248;0,125;1,113;-1,708;0,537;-7,05
03.03.2025 05:00;Roemisches Theater;5,759;-1,997;-1,887;-0,467;0,255;-4,842;-1,114;-4,772;-2,169;-2,255;-1,049;0,845;-0,909;0,27;-14,332
03.03.2025 06:00;Roemisches Theater;10,602;-0,609;-0,453;-0,006;0,178;-4,169;-0,802;-4,525;-2,546;-2,333;-0,456;0,593;0,133;-0,254;-4,647
03.03.2025 07:00;Roemisches Theater;18,407;-0,816;2,425;-0,067;0,095;-2,774;2,037;-7,848;-2,73;-0,2;2,413;1,385;-1,117;-0,246;10,964
03.03.2025 08:00;Roemisches Theater;29,708;-0,642;-3,895;0,538;0,186;-1,366;-2,626;9,417;-3,341;1,362;0,71;3,799;-0,607;0,325;33,568
03.03.2025 09:00;Roemisches Theater;40,785;-0,383;2,852;7,667;1,687;-0,376;2,009;5,777;-4,742;0,375;0,005;-0,538;0,598;0,005;55,721
03.03.2025 10:00;Roemisches Theater;53,162;6,627;7,025;1,872;1,376;0,669;1,781;5,024;-1,18;-1,62;0,976;-0,465;6,192;-0,966;80,473
03.03.2025 11:00;Roemisches Theater;54,19;5,687;6,86;1,378;0,642;1,505;1,567;5,031;-0,968;1,417;1,173;-0,681;6,279;-1,55;82,53
03.03.2025 12:00;Roemisches Theater;54,158;5,14;6,366;2,072;0,648;2,974;1,031;4,693;-0,696;1,204;1,033;-0,662;6,029;-1,525;82,465
03.03.2025 13:00;Roemisches Theater;49,482;2,208;3,237;2,418;0,627;3,654;-0,376;4,976;-0,24;2,643;1,291;-0,612;4,875;-1,071;73,112
03.03.2025 14:00;Roemisches Theater;46,45;1,428;2,957;0,243;0,368;3,611;0,115;5,834;-0,146;1,923;1,388;-0,718;4,297;-0,7;67,05
03.03.2025 15:00;Roemisches Theater;47,735;4,498;6,285;1,173;0,219;2,638;1,295;4,809;-1,31;0,543;0,692;-0,764;2,516;-0,709;69,62
03.03.2025 16:00;Roemisches Theater;41,048;3,202;3,549;-0,043;0,52;4,204;1,09;4,767;-1,168;0,793;1,14;-0,907;-0,823;-1,126;56,246
03.03.2025 17:00;Roemisches Theater;36,174;2,688;2,092;2,57;1,725;4,236;1,018;5,211;-3,267;2,415;0,096;-0,73;-6,249;-1,483;46,496
03.03.2025 18:00;Roemisches Theater;38,317;1,155;2,515;4,004;1,714;3,73;0,803;5,593;-3,741;3,655;0,373;-0,781;-6,005;-0,549;50,783
03.03.2025 19:00;Roemisches Theater;42,714;1,932;-1,671;3,129;1,085;8,821;-0,085;4,268;-3,983;2,422;2,45;2,268;-2,924;-0,849;59,577
03.03.2025 20:00;Roemisches Theater;43,907;-2,145;2,689;0,831;1,259;7,77;-0,098;3,249;-4,061;3,695;4,159;1,158;-2,027;1,577;61,963
03.03.2025 21:00;Roemisches Theater;37,84;2,618;-3,693;-1,684;-0,389;8,2;-4,037;6,212;-3,356;3,801;-0,185;3,538;-0,713;1,677;49,829
03.03.2025 22:00;Roemisches Theater;23,244;0,593;-0,972;-3,436;0,852;8,123;-2,018;-2,307;-3,076;-1,914;-0,115;3,126;-1,037;-0,425;20,638
03.03.2025 23:00;Roemisches Theater;6,103;-1,663;-1,85;-1,3;0,53;-3,76;-1,617;-4,306;-2,078;-2,217;-0,314;0,035;-1,138;-0,071;-13,646
04.03.2025 00:00;Roemisches Theater;14,137;-1,732;-1,505;-0,806;0,381;-3,565;0,379;-3,661;-1,63;-2,265;1,642;0,895;-0,855;1,009;2,424
04.03.2025 01:00;Roemisches Theater;12,406;-1,77;-1,547;-0,754;0,444;-3,574;-0,07;-3,684;-1,622;-2,266;0,263;1,155;-0,716;0,697;-1,038
04.03.2025 02:00;Roemisches Theater;12,465;-1,707;-1,565;-0,739;0,623;-3,678;-0,089;-3,778;-1,598;-2,263;0,199;1,389;-0,901;0,72;-0,922
04.03.2025 03:00;Roemisches Theater;10,988;-1,728;-1,633;-0,74;0,505;-3,943;-0,307;-3,884;-1,328;-2,263;-0,121;1,259;-1,352;0,671;-3,876
04.03.2025 04:00;Roemisches Theater;9,4;-1,783;-1,774;-0,743;0,447;-4,272;-0,57;-4,078;-1,496;-2,248;0,125;1,113;-1,708;0,537;-7,05
04.03.2025 05:00;Roemisches Theater;5,759;-1,997;-1,887;-0,467;0,255;-4,842;-1,114;-4,772;-2,169;-2,255;-1,049;0,845;-0,909;0,27;-14,332
04.03.2025 06:00;Roemisches Theater;10,602;-0,597;-0,458;-0,014;0,176;-4,178;-0,823;-4,536;-2,548;-2,333;-0,445;0,614;0,132;-0,239;-4,647
04.03.2025 07:00;Roemisches Theater;18,244;-0,796;2,442;-0,056;0,011;-2,767;1,874;-7,814;-2,763;-0,207;2,407;1,293;-0,998;-0,234;10,636
04.03.2025 08:00;Roemisches Theater;29,708;-0,318;-3,677;0,705;0,233;-1,116;-2,687;5,531;-3,353;1,361;0,617;7,457;-1,192;0,297;33,566
04.03.2025 09:00;Roemisches Theater;38,76;-0,737;2,389;7,259;1,642;-0,348;1,993;5,848;-4,798;0,318;-0,236;-0,538;0,643;-0,525;51,67
04.03.2025 10:00;Roemisches Theater;53,138;6,584;7,482;1,895;1,352;0,84;2,206;4,888;-1,867;-1,704;1,031;-0,492;5,824;-0,753;80,424
04.03.2025 11:00;Roemisches Theater;53,577;4,597;5,673;2,192;1,235;3,133;1,721;3,641;-1,434;0,842;1,829;-0,558;5,439;-0,583;81,304
04.03.2025 12:00;Roemisches Theater;51,207;4,046;6,562;1,654;0,662;2,02;1,511;4,443;-1,343;0,716;1,242;-0,538;4,93;-0,547;76,565
04.03.2025 13:00;Roemisches Theater;50,968;2,747;6,767;2,626;0,7;2,074;1,737;4,437;-1,505;0,959;1,153;-0,675;4,478;-0,38;76,086
04.03.2025 14:00;Roemisches Theater;40,656;0,853;4,547;-0,682;0,454;2,734;0,172;4,779;-1,575;0,845;1,383;-0,943;2,82;-0,581;55,462
04.03.2025 15:00;Roemisches Theater;39,755;2,617;4,012;-0,918;0,334;3,012;-0,028;4,749;-1,34;0,726;0,933;-1,088;1,273;-0,377;53,66
04.03.2025 16:00;Roemisches Theater;42,287;2,539;2,76;-0,383;0,432;4,59;0,039;5,265;-0,452;2,267;1,654;-0,924;-0,645;-0,707;58,722
04.03.2025 17:00;Roemisches Theater;32,003;1,139;1,799;0,957;1,403;4,102;-0,862;5,509;-3,291;4,331;0,509;-1,251;-6,926;-1,267;38,155
04.03.2025 18:00;Roemisches Theater;31,072;-0,048;1,24;2,685;1,281;4,526;-0,977;5,113;-3,912;4,418;0,381;-1,294;-6,843;-1,346;36,296
04.03.2025 19:00;Roemisches Theater;42,542;2,657;-1,555;2,484;0,772;8,262;0,254;4,663;-3,965;2,335;1,98;2,295;-2,84;-0,651;59,233
04.03.2025 20:00;Roemisches Theater;44,641;-1,265;2,694;1,171;1,119;7,564;-0,208;3,263;-4,069;3,703;4,151;1,22;-2,071;1,516;63,429
04.03.2025 21:00;Roemisches Theater;37,553;1,279;-3,89;-1,752;-0,213;10,006;-4,024;6,382;-3,308;3,845;-0,642;3,609;-0,7;1,112;49,257
04.03.2025 22:00;Roemisches Theater;45,364;1,457;0,831;-2,367;-0,79;13,426;4,881;-0,65;-2,2;-1,852;2,455;5,115;-0,657;-0,135;64,878
04.03.2025 23:00;Roemisches Theater;18,044;-1,684;-0,292;-4,133;0,103;4,971;-0,073;-2,766;-2,351;-2,249;-0,749;3,14;-1,124;-0,6;10,237
05.03.2025 00:00;Roemisches Theater;14,137;-1,732;-1,505;-0,806;0,381;-3,565;0,379;-3,661;-1,63;-2,265;1,642;0,895;-0,855;1,009;2,424
05.03.2025 01:00;Roemisches Theater;12,406;-1,77;-1,547;-0,754;0,444;-3,574;-0,07;-3,684;-1,622;-2,266;0,263;1,155;-0,716;0,697;-1,038
05.03.2025 02:00;Roemisches Theater;12,465;-1,707;-1,565;-0,739;0,623;-3,678;-0,089;-3,778;-1,598;-2,263;0,199;1,389;-0,901;0,72;-0,922
05.03.2025 03:00;Roemisches Theater;10,988;-1,728;-1,633;-0,74;0,505;-3,943;-0,307;-3,884;-1,328;-2,263;-0,121;1,259;-1,352;0,671;-3,876
05.03.2025 04:00;Roemisches Theater;9,4;-1,783;-1,774;-0,743;0,447;-4,272;-0,57;-4,078;-1,496;-2,248;0,125;1,113;-1,708;0,537;-7,05
05.03.2025 05:00;Roemisches Theater;7,944;-1,818;-1,721;-0,764;0,387;-4,365;-0,517;-4,472;-2,095;-2,255;0,636;0,976;-2,114;0,216;-9,962
05.03.2025 06:00;Roemisches Theater;9,644;0,101;-1,493;-0,479;0,325;-4,481;-0,657;-4,548;-2,153;-2,184;-0,909;1,161;-0,464;-0,424;-6,561
05.03.2025 07:00;Roemisches Theater;10,986;-0,172;-0,431;-0,525;0,235;-4,022;-1,602;-3,379;-2,097;-2,252;-0,642;0,945;-0,732;-0,191;-3,879
05.03.2025 08:00;Roemisches Theater;11,87;0,448;-6,408;0,257;0,345;-3,456;-3,752;4,546;-4,246;0,802;0,096;-1,892;-0,864;0,145;-2,109
05.03.2025 09:00;Roemisches Theater;20,504;-2,607;-0,855;-1,643;-1,389;-0,45;0,762;5,364;-5,033;0,746;-1,664;0,181;0,111;1,13;15,157
05.03.2025 10:00;Roemisches Theater;31,333;-5,283;0,974;3,949;0,084;1,545;0,047;4,886;-4,625;1,357;0,61;0,461;1,477;0,002;36,817
05.03.2025 11:00;Roemisches Theater;59,425;0,088;5,609;5,19;2,809;2,528;0,32;4,554;-3,559;10,351;1,744;0,905;3,39;-0,356;92,998
05.03.2025 12:00;Roemisches Theater;55,262;-0,304;3,333;4,686;2,328;5,506;-0,124;4,516;-3,768;9,431;1,114;0,608;3,118;-1,033;84,673
05.03.2025 13:00;Roemisches Theater;57,707;0,92;3,379;4,697;2,359;5,225;-0,321;4,137;-3,712;10,09;1,305;1,915;2,806;-0,944;89,563
05.03.2025 14:00;Roemisches Theater;56,663;-0,277;2,364;4,919;1,9;7,201;0,285;5,242;-3,807;8,188;0,99;0,849;2,784;0,174;87,475
05.03.2025 15:00;Roemisches Theater;48,312;0,399;1,287;2,031;0,822;10,101;-0,039;5,22;-4,18;2,505;2,868;0,517;0,175;0,756;70,774
05.03.2025 16:00;Roemisches Theater;48,849;1,934;0,977;2,17;0,903;9,84;0,208;5,231;-3,922;2,62;2,146;0,709;-1,246;1,426;71,845
05.03.2025 17:00;Roemisches Theater;31,268;-2,393;0,272;-0,077;0,137;7,112;-0,143;2,74;-4,607;3,394;3,077;0,502;-3,289;-1,306;36,687
05.03.2025 18:00;Roemisches Theater;38,392;-1,686;1,181;0,661;0,713;7,134;0,272;2,518;-4,265;3,591;3,807;0,732;-2,686;0,569;50,933
