Datum;ParkhausName;Prediction;SHAP_Education;SHAP_Services and specialty retail;SHAP_Finance and insurance;SHAP_Leisure time;SHAP_Food services;SHAP_Health;SHAP_Grocery;SHAP_Religion;SHAP_Shopping;SHAP_Others;SHAP_Public sector;SHAP_Time;SHAP_Month;SHAP_Sum
01.01.2025 00:00;City Port;18,333;-3,042;1,159;0,274;1,47;-1,927;0,412;-4,446;0,166;-1,75;-0,031;0,708;-0,515;0,004;10,815
01.01.2025 01:00;City Port;19,96;-3,051;1,223;-0,006;2,057;-2,025;1,23;-4,421;0,718;-1,737;-0,041;0,801;-0,636;-0,002;14,07
01.01.2025 02:00;City Port;18,856;-3,063;1,204;-0,252;1,974;-2,316;1,491;-4,613;0,777;-1,735;-0,221;0,974;-1,15;-0,065;11,861
01.01.2025 03:00;City Port;20,714;-3,08;1,133;0,346;1,823;-2,071;1,478;-4,568;1,273;-1,735;0,108;0,978;-0,857;0,034;15,576
01.01.2025 04:00;City Port;20,602;-3,088;1,182;0,069;1,649;-2,11;1,647;-4,599;1,183;-1,735;0,175;0,986;-0,544;-0,062;15,355
01.01.2025 05:00;City Port;16,82;-3,203;0,957;-0,257;0,69;-2,088;1,091;-4,914;1,802;-1,729;-0,651;0,665;-0,65;-0,747;7,786
01.01.2025 06:00;City Port;17,988;-1,826;-4,757;0,787;1,061;-2,681;0,945;-5,429;1,73;-1,796;2,832;1,02;-0,495;0,745;10,124
01.01.2025 07:00;City Port;19,475;-2,977;1,844;-0,439;0,165;-0,266;1,489;-5,696;0,772;-1,357;0,019;1,574;-1,408;-0,096;13,099
01.01.2025 08:00;City Port;22,734;-2,88;1,798;-0,506;-0,089;0,608;2,441;-5,436;0,684;-1,322;-0,116;2,067;-0,384;0,019;19,618
01.01.2025 09:00;City Port;30,898;-3,049;1,508;0,668;1,167;1,395;3,378;-5,908;1,055;-1,336;2,301;2,334;0,767;0,767;35,945
01.01.2025 10:00;City Port;28,462;-3,009;1,374;-0,547;0,095;-1,337;3,994;-5,594;-0,006;-1,529;4,726;2,601;1,238;0,603;31,071
01.01.2025 11:00;City Port;24,643;-3,53;1,569;0,645;1,999;2,674;1,147;-5,153;1,027;-1,869;0,626;-1,066;0,268;0,455;23,435
01.01.2025 12:00;City Port;24,617;-3,305;1,066;0,055;1,036;3,908;1,396;-5,427;2,031;-1,913;-0,113;-1,233;0,887;0,38;23,385
01.01.2025 13:00;City Port;24,164;-3,167;1,12;-0,265;1,131;4,326;1,284;-5,426;1,907;-1,914;-0,384;-1,244;0,771;0,174;22,477
01.01.2025 14:00;City Port;23,088;-3,144;1,142;-0,197;1,335;3,241;1,263;-5,258;1,695;-1,892;-0,281;-1,201;0,623;-0,088;20,326
01.01.2025 15:00;City Port;20,784;-2,968;1,56;0,399;2,643;2,219;0,827;-5,217;1,137;-1,893;-1,143;-1,06;-0,649;-0,922;15,717
01.01.2025 16:00;City Port;21,161;-3,03;1,646;0,934;2,565;3,023;0,402;-5,231;1,091;-1,839;-1,332;-1,014;-1,043;-0,86;16,473
01.01.2025 17:00;City Port;21,328;-2,728;2,653;0,535;2,223;2,415;0,819;-5,592;0,561;-2,252;-0,417;-1,054;-1,479;-0,207;16,805
01.01.2025 18:00;City Port;38,744;-1,352;-0,4;0,918;4,802;13,921;0,495;-3,127;-0,003;-2,329;1,85;-1,271;-2,422;1,81;51,636
01.01.2025 19:00;City Port;23,348;-2,378;2,343;0,599;3,126;5,97;0,595;-5,492;-0,412;-1,534;-2,725;-1,22;-2,353;0,976;20,843
01.01.2025 20:00;City Port;23,083;-2,587;2,789;0,324;2,851;5,379;0,288;-5,847;-0,244;-1,496;-2,866;-1,166;-0,433;0,24;20,315
01.01.2025 21:00;City Port;12,806;-2,834;1,298;1,693;0,52;3,264;-0,224;-6,066;0,238;-1,766;-6,463;-0,846;-1,433;-0,424;-0,237
01.01.2025 22:00;City Port;21,508;-1,789;-4,351;1,197;1,232;-1,423;0,041;-5,051;2,193;-1,782;3,081;0,835;0,744;0,729;17,164
01.01.2025 23:00;City Port;16,083;-3,233;1,024;0,718;0,007;-2,766;-0,517;-4,968;1,459;-1,764;0,093;0,781;-0,262;-0,339;6,316
02.01.2025 00:00;City Port;3,714;-2,767;-1,02;-1,124;0,327;-3,19;-3,876;-6,386;-0,291;-1,67;-1,114;-0,524;-0,755;0,254;-18,422
02.01.2025 01:00;City Port;3,178;-2,773;-1,067;-0,659;0,403;-3,223;-3,926;-6,408;-0,217;-1,656;-1,238;-1,075;-0,822;-0,01;-19,493
02.01.2025 02:00;City Port;3,796;-2,809;-1,038;-0,46;0,302;-3,263;-3,801;-6,45;-0,283;-1,655;-1,263;-0,628;-0,848;0,142;-18,258
02.01.2025 03:00;City Port;3,805;-2,826;-1,023;-0,412;0,304;-3,292;-3,709;-6,459;-0,248;-1,655;-1,188;-0,647;-1,023;0,131;-18,242
02.01.2025 04:00;City Port;4,987;-2,734;-0,96;-0,288;0,273;-3,254;-3,609;-6,374;-0,228;-1,655;-1,109;-0,392;-0,761;0,225;-15,879
02.01.2025 05:00;City Port;4,872;-2,781;-0,984;-0,326;0,304;-3,447;-3,235;-6,455;-0,278;-1,65;-1,203;-0,316;-0,769;0,16;-16,108
02.01.2025 06:00;City Port;4,791;-2,837;-0,889;-0,446;0,23;-3,279;-3,63;-6,692;-0,078;-1,542;-1,36;-0,04;-0,508;0,012;-16,268
02.01.2025 07:00;City Port;15,085;-3,935;2,102;-0,531;0,395;-2,347;-2,335;5,889;2,481;-6,547;-2,548;-1,126;-1,067;-1,197;4,319
02.01.2025 08:00;City Port;4,132;-3,748;-7,135;-0,457;0,429;-3,658;-1,843;2,916;-3,236;-0,079;0,237;-0,751;-1,214;-3,179;-17,586
02.01.2025 09:00;City Port;20,399;-4,651;1,032;-0,727;-0,232;-2,283;0,736;4,448;-1,054;0,29;-0,798;-0,502;0,392;-2,102;14,948
02.01.2025 10:00;City Port;17,436;-5,565;1,962;-1,803;-0,004;-2,658;0,921;4,35;-3,184;0,714;-1,593;-0,432;1,434;-2,555;9,023
02.01.2025 11:00;City Port;14,892;-5,944;1,58;-2,194;-0,283;-2,603;0,86;4,399;-3,993;0,705;-1,69;-0,425;1,369;-2,738;3,935
02.01.2025 12:00;City Port;20,234;-4,921;2,074;-1,251;0,026;1,135;-0,188;2,724;-4,609;0,725;-1,196;0,316;1,267;-1,718;14,618
02.01.2025 13:00;City Port;14,989;-5,006;-0,763;-2,43;0,073;-0,204;-0,341;3,447;-3,659;1,346;-2,54;0,191;1,038;-2,014;4,127
02.01.2025 14:00;City Port;15,808;-4,892;-1,444;-1,124;0,003;-0,163;-0,196;3,234;-3,286;1,43;-2,395;0,016;1,103;-2,329;5,765
02.01.2025 15:00;City Port;14,797;-4,544;-1,905;-0,75;-0,066;-0,698;-0,368;3,836;-3,102;1,269;-1,737;-0,231;-0,435;-2,322;3,744
02.01.2025 16:00;City Port;16,081;-3,965;-2,137;-0,458;0,058;-0,75;-0,069;3,906;-2,627;1,495;-2,021;0,093;-1,444;-1,85;6,312
02.01.2025 17:00;City Port;16,692;-4,059;-2,108;-0,112;1,405;-0,014;-0,095;3,754;-3,228;1,399;-1,824;-0,096;-3,165;-1,015;7,534
02.01.2025 18:00;City Port;22,466;-3,433;-2,131;0,549;1,511;1,486;-0,443;3,812;-1,504;1,102;-1,547;-0,031;-2,71;-0,045;19,082
02.01.2025 19:00;City Port;19,547;-3,786;-2,393;-0,102;0,813;0,933;0,36;3,328;-1,62;0,775;-1,794;0,016;-2,385;-0,451;13,241
02.01.2025 20:00;City Port;21,621;-4,041;-0,525;-0,498;0,824;-0,213;0,317;3,551;-1,035;0,857;-1,695;-0,273;-1,428;-0,072;17,39
02.01.2025 21:00;City Port;18,283;-2,852;-5,107;-0,555;-1,873;-1,723;-0,836;4,818;-0,454;1,582;0,409;-0,567;-0,638;0,228;10,715
02.01.2025 22:00;City Port;3,48;-2,344;-2,219;-1,225;0,117;-4,593;-3,38;-4,81;-0,446;-1,938;1,132;-1,335;-0,437;-0,892;-18,89
02.01.2025 23:00;City Port;6,636;-2,743;-0,638;-0,902;0,131;-2,934;-3,391;-5,433;-0,026;-1,647;-1,054;-0,341;-0,404;0,166;-12,58
03.01.2025 00:00;City Port;3,714;-2,767;-1,02;-1,124;0,327;-3,19;-3,876;-6,386;-0,291;-1,67;-1,114;-0,524;-0,755;0,254;-18,422
03.01.2025 01:00;City Port;3,178;-2,773;-1,067;-0,659;0,403;-3,223;-3,926;-6,408;-0,217;-1,656;-1,238;-1,075;-0,822;-0,01;-19,493
03.01.2025 02:00;City Port;3,796;-2,809;-1,038;-0,46;0,302;-3,263;-3,801;-6,45;-0,283;-1,655;-1,263;-0,628;-0,848;0,142;-18,258
03.01.2025 03:00;City Port;3,805;-2,826;-1,023;-0,412;0,304;-3,292;-3,709;-6,459;-0,248;-1,655;-1,188;-0,647;-1,023;0,131;-18,242
03.01.2025 04:00;City Port;4,987;-2,734;-0,96;-0,288;0,273;-3,254;-3,609;-6,374;-0,228;-1,655;-1,109;-0,392;-0,761;0,225;-15,879
03.01.2025 05:00;City Port;5,167;-2,769;-0,959;-0,322;0,247;-3,289;-3,174;-6,417;-0,295;-1,654;-1,129;-0,413;-0,71;0,201;-15,516
03.01.2025 06:00;City Port;5,325;-2,836;-0,931;-0,417;0,303;-3,201;-3,396;-6,631;-0,275;-1,567;-1,188;-0,037;-0,445;0,096;-15,2
03.01.2025 07:00;City Port;4,271;-2,879;-0,855;-0,441;0,35;-3,101;-3,785;-6,688;-0,247;-1,555;-1,082;-0,098;-1,054;-0,146;-17,31
03.01.2025 08:00;City Port;19,106;-2,501;-1,884;-0,504;0,361;-2,426;1,345;-2,755;3,245;-1,87;1,701;0,975;-1,04;-1,391;12,362
03.01.2025 09:00;City Port;21,713;-3,047;-0,665;-0,522;0,134;-1,197;2,299;-6,866;3,099;0,126;2,025;1,279;0,032;-0,835;17,575
03.01.2025 10:00;City Port;15,642;-3,39;-2,684;-0,566;0,335;-2,82;0,758;-1,509;-1,947;0,368;0,081;2,094;0,658;-1,587;5,433
03.01.2025 11:00;City Port;16,978;-3,18;-2,659;-0,399;0,426;-2,231;0,739;-1,534;-2,089;0,415;-0,171;2,131;0,685;-1,006;8,105
03.01.2025 12:00;City Port;21,133;-3,328;-2,961;-0,273;0,542;-2,083;0,646;-0,592;-0,417;0,429;-0,061;2,745;0,675;-0,039;16,416
03.01.2025 13:00;City Port;21,894;-2,864;-3,108;-0,745;0,908;0,681;-0,45;-0,479;0,296;0,413;-0,833;1,521;0,361;0,343;17,938
03.01.2025 14:00;City Port;21,894;-2,857;-2,984;-0,706;0,908;0,245;-0,44;-0,334;0,204;0,469;-0,825;1,579;0,434;0,35;17,937
03.01.2025 15:00;City Port;21,18;-2,735;-2,781;-0,607;0,909;0,872;-0,364;-0,279;0,39;0,378;-2,613;1,552;0,131;0,477;16,51
03.01.2025 16:00;City Port;20,717;-2,519;-2,408;-0,523;0,864;0,945;-0,385;-0,171;0,378;0,417;-2,722;1,559;-0,899;0,33;15,583
03.01.2025 17:00;City Port;25,364;-2,538;-1,63;-0,762;3,683;2,43;-0,473;0,029;0,166;1,053;-2,804;1,504;-1,783;0,638;24,877
03.01.2025 18:00;City Port;28,613;-2,125;-1,945;-0,771;4,217;2,198;-0,358;0,05;0,924;1,08;-2,261;1,541;-1,205;1,418;31,376
03.01.2025 19:00;City Port;19,784;-2,083;-4,595;-0,523;0,527;-2,407;1,136;-0,637;-0,569;0,139;2,918;1,622;-1,64;0,045;13,717
03.01.2025 20:00;City Port;19,843;-2,396;-3,643;-0,599;0,014;-0,808;1,607;-1,579;-0,124;-0,526;1,699;1,049;-1,133;0,431;13,835
03.01.2025 21:00;City Port;19,39;-2,607;-0,855;-0,807;0,396;-2,13;1,65;-3,278;2,376;-1,998;1,439;0,591;-1,105;-0,132;12,93
03.01.2025 22:00;City Port;3,481;-2,172;-3,211;-1,354;0,574;-4,164;-3,778;-5,695;0,063;-1,707;0,893;-1,094;-0,205;-0,521;-18,89
03.01.2025 23:00;City Port;4,143;-2,793;-0,795;-1,112;0,346;-3,515;-3,702;-6,225;-0,059;-1,643;-1,089;-0,573;-0,576;0,029;-17,564
04.01.2025 00:00;City Port;3,714;-2,767;-1,02;-1,124;0,327;-3,19;-3,876;-6,386;-0,291;-1,67;-1,114;-0,524;-0,755;0,254;-18,422
04.01.2025 01:00;City Port;3,178;-2,773;-1,067;-0,659;0,403;-3,223;-3,926;-6,408;-0,217;-1,656;-1,238;-1,075;-0,822;-0,01;-19,493
04.01.2025 02:00;City Port;3,796;-2,809;-1,038;-0,46;0,302;-3,263;-3,801;-6,45;-0,283;-1,655;-1,263;-0,628;-0,848;0,142;-18,258
04.01.2025 03:00;City Port;3,805;-2,826;-1,023;-0,412;0,304;-3,292;-3,709;-6,459;-0,248;-1,655;-1,188;-0,647;-1,023;0,131;-18,242
04.01.2025 04:00;City Port;5,017;-2,731;-0,968;-0,291;0,289;-3,267;-3,491;-6,384;-0,247;-1,655;-1,064;-0,378;-0,893;0,246;-15,817
04.01.2025 05:00;City Port;4,872;-2,76;-0,987;-0,322;0,356;-3,455;-3,492;-6,451;-0,221;-1,648;-1,182;-0,258;-0,749;0,19;-16,107
04.01.2025 06:00;City Port;6,411;-1,911;-2,57;-0,631;0,406;-3,736;-3,627;-4,847;-0,025;-1,9;0,958;-0,924;-0,113;-0,519;-13,028
04.01.2025 07:00;City Port;27,129;-4,41;6,307;-0,669;0,446;-1,324;0,249;7,026;-0,057;-3,466;2,681;-0,439;-1,608;-3,458;28,407
04.01.2025 08:00;City Port;29,366;-4,716;1,378;-0,178;0,048;-0,34;8,851;6,174;-0,96;0,018;-0,67;-0,006;-0,547;-5,537;32,881
04.01.2025 09:00;City Port;34,943;-3,837;1,808;5,071;1,814;-0,402;3,121;7,693;-3,318;0,07;2,045;-1,854;1,068;-4,188;44,034
04.01.2025 10:00;City Port;33,081;-3,071;2,2;4,196;1,798;-0,808;3,333;6,491;-2,812;0,377;2,58;-2,233;3,22;-8,042;40,31
04.01.2025 11:00;City Port;30,906;-3,341;2,101;3,791;1,787;-0,96;3,828;6,245;-3,097;0,948;2,064;-2,174;2,247;-8,381;35,964
04.01.2025 12:00;City Port;32,647;-2,696;1,187;3,695;2,369;1,537;3,388;5,503;-4,43;0,945;2,463;-1,872;2,408;-7,702;39,442
04.01.2025 13:00;City Port;35,668;-2,018;4,612;4,201;2,365;1,016;0,469;3,579;-3,402;0,705;2,644;-0,54;2,711;-6,524;45,486
04.01.2025 14:00;City Port;36,727;-3,67;6,032;4,965;3,041;0,891;0,564;3,577;-3,599;0,666;3,243;-1,019;2,224;-6,04;47,602
04.01.2025 15:00;City Port;41,177;-3,172;6,106;5,228;2,455;0,639;1,006;4,998;-3,736;1,589;4,181;-1,481;1,299;-3,786;56,503
04.01.2025 16:00;City Port;24,014;-5,619;-0,134;2,811;1,529;0,14;3,263;6,36;-3,853;0,677;1,905;-1,332;-3,421;-4,163;22,177
04.01.2025 17:00;City Port;21,282;-2,988;-1,674;2,146;0,777;0,654;2,847;6,171;-3,881;0,522;0,35;-1,398;-5,145;-2,949;16,714
04.01.2025 18:00;City Port;24,938;-2,291;0,351;2,324;0,893;0,245;0,748;3,602;-2,064;0,327;-0,765;1,26;-3,971;-1,569;24,028
04.01.2025 19:00;City Port;21,86;-2,505;-0,717;-0,464;1,415;-0,715;0,394;2,994;-0,844;0,989;-1,317;0,208;-2,696;-0,732;17,87
04.01.2025 20:00;City Port;19,119;-4,153;-1,66;-0,461;1,112;-0,884;0,61;3,766;-1,259;0,898;-1,479;-0,085;-1,566;-1,573;12,385
04.01.2025 21:00;City Port;19,788;-3,434;-5,379;0,437;0,209;-2,799;-1,524;4,956;-2,458;3,498;0,665;1,026;-0,776;-0,482;13,727
04.01.2025 22:00;City Port;16,499;-3,035;-1,404;-0,958;0,432;-3,013;1,404;-3,46;2,057;-1,968;2,018;0,327;-0,533;-1,219;7,147
04.01.2025 23:00;City Port;6,441;-2,706;-0,586;-0,991;0,281;-3,146;-3,588;-5,382;0,042;-1,636;-1,098;-0,273;-0,398;0,073;-12,967
05.01.2025 00:00;City Port;3,714;-2,767;-1,02;-1,124;0,327;-3,19;-3,876;-6,386;-0,291;-1,67;-1,114;-0,524;-0,755;0,254;-18,422
05.01.2025 01:00;City Port;3,178;-2,773;-1,067;-0,659;0,403;-3,223;-3,926;-6,408;-0,217;-1,656;-1,238;-1,075;-0,822;-0,01;-19,493
05.01.2025 02:00;City Port;3,796;-2,809;-1,038;-0,46;0,302;-3,263;-3,801;-6,45;-0,283;-1,655;-1,263;-0,628;-0,848;0,142;-18,258
05.01.2025 03:00;City Port;3,805;-2,826;-1,023;-0,412;0,304;-3,292;-3,709;-6,459;-0,248;-1,655;-1,188;-0,647;-1,023;0,131;-18,242
05.01.2025 04:00;City Port;5,017;-2,731;-0,968;-0,291;0,289;-3,267;-3,491;-6,384;-0,247;-1,655;-1,064;-0,378;-0,893;0,246;-15,817
05.01.2025 05:00;City Port;4,872;-2,76;-0,987;-0,322;0,356;-3,455;-3,492;-6,451;-0,221;-1,648;-1,182;-0,258;-0,749;0,19;-16,107
05.01.2025 06:00;City Port;6,411;-1,911;-2,57;-0,631;0,406;-3,736;-3,627;-4,847;-0,025;-1,9;0,958;-0,924;-0,113;-0,519;-13,028
05.01.2025 07:00;City Port;27,129;-4,461;6,306;-0,684;0,319;-1,208;0,181;7,022;-0,071;-3,463;2,774;-0,45;-1,593;-3,394;28,407
05.01.2025 08:00;City Port;29,366;-4,795;1,484;-0,185;0,016;-0,347;8,94;6,193;-0,988;0,013;-0,691;-0,01;-0,579;-5,536;32,881
05.01.2025 09:00;City Port;31,456;-3,96;1,887;4,513;1,677;-1,038;2,962;7,181;-3,055;0,08;1,579;-1,883;0,728;-5,067;37,06
05.01.2025 10:00;City Port;39,868;-2,325;4,207;3,565;3;-0,525;3,444;6,647;-1,992;0,6;3,302;-2,179;3,09;-6,817;53,885
05.01.2025 11:00;City Port;29,924;-2,991;3,423;1,597;2,287;-0,881;3,17;5,735;-2,952;0,674;2,499;-2,432;2,717;-8,773;33,997
05.01.2025 12:00;City Port;33,575;-2,241;2,433;1,557;2,685;2,534;3,036;5,128;-4,255;0,735;2,973;-2,327;2,607;-7,141;41,299
05.01.2025 13:00;City Port;35,09;-1,567;5,895;1,837;2,328;2,474;0,161;3,196;-3,473;0,75;3,056;-0,656;2,14;-6,902;44,329
05.01.2025 14:00;City Port;38,497;-3,189;6,347;2,406;3,314;2,868;0,459;2,482;-2,394;0,716;3,619;-0,667;2,502;-5,816;51,144
05.01.2025 15:00;City Port;40,071;-2,792;6,431;1,913;2,934;2,104;0,652;4,032;-3,014;2,12;3,957;-1,319;0,75;-3,547;54,292
05.01.2025 16:00;City Port;35,39;-4,393;2,886;0,887;3,504;0,748;3,042;6,623;-2,691;0,581;3,209;-0,592;-2,114;-2,151;44,929
05.01.2025 17:00;City Port;31,538;-1,803;1,741;0,194;3,078;1,226;2,68;5,977;-3,272;0,487;2,243;-0,947;-3,778;-2,138;37,226
05.01.2025 18:00;City Port;30,662;-2,05;3,614;0,423;2,06;1,847;-0,149;3,256;-2,448;0,331;1,615;0,992;-3,137;-1,543;35,473
05.01.2025 19:00;City Port;20,695;-2,208;-1,793;0,165;1,545;-0,066;-0,12;3,495;-0,816;1,013;-2,822;0,401;-3,011;-0,938;15,54
05.01.2025 20:00;City Port;20,777;-3,889;-1,208;-0,401;1,636;-0,511;0,663;3,503;-1,466;0,945;-1,916;0,177;-1,449;-1,157;15,704
05.01.2025 21:00;City Port;21,54;-3,278;-5,169;0,534;0,292;-2,499;-1,523;5,2;-2,23;3,48;0,763;1,06;-0,792;-0,149;17,229
05.01.2025 22:00;City Port;16,899;-3,023;-1,595;-0,813;0,437;-2,942;1,312;-3,425;2,328;-1,951;2,17;0,113;-0,694;-0,869;7,947
05.01.2025 23:00;City Port;6,441;-2,726;-0,597;-0,99;0,286;-3,134;-3,69;-5,372;0,061;-1,636;-1,106;-0,264;-0,348;0,106;-12,969
06.01.2025 00:00;City Port;3,714;-2,767;-1,02;-1,124;0,327;-3,19;-3,876;-6,386;-0,291;-1,67;-1,114;-0,524;-0,755;0,254;-18,422
06.01.2025 01:00;City Port;3,178;-2,773;-1,067;-0,659;0,403;-3,223;-3,926;-6,408;-0,217;-1,656;-1,238;-1,075;-0,822;-0,01;-19,493
06.01.2025 02:00;City Port;3,796;-2,809;-1,038;-0,46;0,302;-3,263;-3,801;-6,45;-0,283;-1,655;-1,263;-0,628;-0,848;0,142;-18,258
06.01.2025 03:00;City Port;3,805;-2,826;-1,023;-0,412;0,304;-3,292;-3,709;-6,459;-0,248;-1,655;-1,188;-0,647;-1,023;0,131;-18,242
06.01.2025 04:00;City Port;4,987;-2,734;-0,96;-0,288;0,273;-3,254;-3,609;-6,374;-0,228;-1,655;-1,109;-0,392;-0,761;0,225;-15,879
06.01.2025 05:00;City Port;4,872;-2,76;-0,987;-0,322;0,356;-3,455;-3,492;-6,451;-0,221;-1,648;-1,182;-0,258;-0,749;0,19;-16,107
06.01.2025 06:00;City Port;6,411;-1,911;-2,57;-0,631;0,406;-3,736;-3,627;-4,847;-0,025;-1,9;0,958;-0,924;-0,113;-0,519;-13,028
06.01.2025 07:00;City Port;27,129;-4,499;6,23;-0,673;0,301;-1,188;0,26;7,103;-0,076;-3,449;2,886;-0,619;-1,469;-3,529;28,407
06.01.2025 08:00;City Port;29,366;-4,735;1,512;-0,206;0,035;-0,339;8,828;6,148;-0,98;0,014;-0,656;0,014;-0,574;-5,546;32,881
06.01.2025 09:00;City Port;33,61;-3,66;1,429;4,262;1,479;-0,943;3,581;7,37;-1,5;-0,111;1,413;-1,845;1,06;-4,776;41,369
06.01.2025 10:00;City Port;39,868;-2,372;3,789;4,254;3;-0,533;3,783;6,18;-2,02;0,595;3,211;-2,003;3,089;-6,956;53,885
06.01.2025 11:00;City Port;29,924;-3,095;2,79;1,258;2,41;0,683;3,314;5,039;-2,846;0,687;2,58;-2,516;2,405;-8,637;33,996
06.01.2025 12:00;City Port;33,701;-2,266;2,435;1,646;2,665;2,604;2,895;5,109;-3,986;0,762;2,807;-2,325;2,794;-7,291;41,55
06.01.2025 13:00;City Port;43,173;-1,123;6,319;2,184;3,198;2,808;1,074;3,164;-2,543;0,762;3,976;-0,332;3,18;-5,346;60,494
06.01.2025 14:00;City Port;46,565;-2,549;6,954;3,076;3,984;2,811;0,734;4,208;-2,096;0,711;4,506;-0,442;3,292;-4,474;67,28
06.01.2025 15:00;City Port;41,516;-2,706;6,406;2,068;3,155;2,296;0,577;4,033;-2,876;2,186;3,876;-1,159;0,695;-2,884;57,183
06.01.2025 16:00;City Port;34,816;-4,49;6,855;0,97;3,715;0,891;0,659;4,493;-2,933;0,614;3,134;-0,602;-2,37;-1,971;43,781
06.01.2025 17:00;City Port;35,888;-1,109;7,305;1,891;2,914;0,44;-0,087;3,771;-2,879;0,774;2,82;-0,711;-3,487;-1,604;45,926
06.01.2025 18:00;City Port;25,322;-2,39;1,629;0,895;2,138;0,054;-0,375;2,475;-3,281;0,91;-0,244;1,518;-3,127;-0,73;24,794
06.01.2025 19:00;City Port;18,519;-2,126;-2,142;-0,525;1,515;-0,216;-0,222;3;-2,263;1,329;-2,372;0,441;-3,063;-0,688;11,187
06.01.2025 20:00;City Port;19,075;-3,4;-1,462;-0,809;1,577;-0,42;0,625;3,437;-3,249;1,259;-2,035;0,066;-1,545;-0,82;12,299
06.01.2025 21:00;City Port;22,67;-3,144;-5,278;0,401;0,539;-0,135;-1,677;3,823;-2,105;3,48;0,069;1,067;-0,493;0,272;19,489
06.01.2025 22:00;City Port;5,661;-2,555;-2,291;-1,392;0,552;-4,611;-3,174;-4,298;-0,332;-1,965;1,311;-0,773;-0,462;-0,201;-14,53
06.01.2025 23:00;City Port;6,441;-2,726;-0,598;-0,99;0,287;-3,138;-3,687;-5,373;0,061;-1,636;-1,105;-0,265;-0,349;0,109;-12,969
07.01.2025 00:00;City Port;3,714;-2,767;-1,02;-1,124;0,327;-3,19;-3,876;-6,386;-0,291;-1,67;-1,114;-0,524;-0,755;0,254;-18,422
07.01.2025 01:00;City Port;3,178;-2,773;-1,067;-0,659;0,403;-3,223;-3,926;-6,408;-0,217;-1,656;-1,238;-1,075;-0,822;-0,01;-19,493
07.01.2025 02:00;City Port;3,796;-2,809;-1,038;-0,46;0,302;-3,263;-3,801;-6,45;-0,283;-1,655;-1,263;-0,628;-0,848;0,142;-18,258
07.01.2025 03:00;City Port;3,805;-2,826;-1,023;-0,412;0,304;-3,292;-3,709;-6,459;-0,248;-1,655;-1,188;-0,647;-1,023;0,131;-18,242
07.01.2025 04:00;City Port;4,987;-2,734;-0,96;-0,288;0,273;-3,254;-3,609;-6,374;-0,228;-1,655;-1,109;-0,392;-0,761;0,225;-15,879
07.01.2025 05:00;City Port;4,872;-2,76;-0,987;-0,322;0,356;-3,455;-3,492;-6,451;-0,221;-1,648;-1,182;-0,258;-0,749;0,19;-16,107
07.01.2025 06:00;City Port;6,411;-1,911;-2,57;-0,631;0,406;-3,736;-3,627;-4,847;-0,025;-1,9;0,958;-0,924;-0,113;-0,519;-13,028
07.01.2025 07:00;City Port;27,129;-4,461;6,306;-0,684;0,319;-1,208;0,181;7,022;-0,071;-3,463;2,774;-0,45;-1,593;-3,394;28,407
07.01.2025 08:00;City Port;29,366;-4,627;1,647;-0,184;0,012;-0,564;8,94;6,195;-1,036;0,043;-0,74;-0,008;-0,615;-5,549;32,88
07.01.2025 09:00;City Port;33,61;-3,656;1,435;4,27;1,48;-0,945;3,584;7,367;-1,498;-0,111;1,425;-1,835;1,036;-4,791;41,371
07.01.2025 10:00;City Port;39,868;-2,334;4,195;3,556;3,004;-0,522;3,433;6,622;-1,989;0,592;3,286;-2,178;3,039;-6,686;53,886
07.01.2025 11:00;City Port;29,924;-3,071;2,802;1,268;2,424;0,711;2,974;5,014;-2,918;0,664;2,613;-2,461;2,699;-8,646;33,997
07.01.2025 12:00;City Port;33,701;-2,246;2,409;1,672;2,7;2,571;2,833;5,126;-4,07;0,749;2,854;-2,281;2,793;-7,259;41,552
07.01.2025 13:00;City Port;39,004;-1,38;5,876;1,857;3,069;2,731;0,332;3,205;-3,008;0,768;3,701;-0,5;2,516;-6,013;52,158
07.01.2025 14:00;City Port;38,497;-3,177;6,325;2,408;3,336;2,791;0,367;2,563;-2,496;0,704;3,68;-0,626;2,492;-5,72;51,144
07.01.2025 15:00;City Port;40,798;-2,718;6,482;2,147;2,979;2,167;0,715;4,145;-2,979;2,185;3,904;-1,108;0,319;-3,291;55,745
07.01.2025 16:00;City Port;35,001;-4,373;2,408;0,62;3,666;0,783;3,178;6,638;-2,7;0,573;3,133;-0,583;-2,065;-2,129;44,15
07.01.2025 17:00;City Port;32,43;-1,712;2,019;0,629;3,215;1,018;2,46;6,582;-2,912;0,642;2,319;-0,946;-4,486;-2,249;39,009
07.01.2025 18:00;City Port;38,56;-1,388;3,411;1,799;2,383;4,844;-0,664;2,97;-2,284;0,862;3,395;0,871;-3,558;0,069;51,27
07.01.2025 19:00;City Port;20,695;-2,449;-1,61;0,258;1,683;-0,158;-0,094;3,495;-1,142;1,127;-2,802;0,436;-2,988;-0,91;15,541
07.01.2025 20:00;City Port;20,777;-3,862;-1,261;-0,023;1,594;-0,433;0,626;3,338;-2,004;0,942;-1,951;0,317;-1,425;-0,931;15,704
07.01.2025 21:00;City Port;21,144;-3,069;-5,275;0,217;0,509;0,017;-2,374;3,623;-2,198;3,348;-0,004;0,998;-0,488;-0,012;16,436
