Datum;ParkhausName;Prediction;SHAP_Education;SHAP_Services and specialty retail;SHAP_Finance and insurance;SHAP_Leisure time;SHAP_Food services;SHAP_Health;SHAP_Grocery;SHAP_Religion;SHAP_Shopping;SHAP_Others;SHAP_Public sector;SHAP_Time;SHAP_Month;SHAP_Sum
01.01.2025 00:00;Deutschhausplatz;3,639;-3,19;-0,915;0,405;0,322;-3,297;-0,944;-3,663;-3,444;-2,352;-2,66;-1,512;0,404;-1,365;-18,572
01.01.2025 01:00;Deutschhausplatz;3,639;-3,197;-0,962;0,162;0,329;-3,372;-0,478;-3,71;-3,193;-2,339;-2,664;-1,518;-0,067;-1,203;-18,573
01.01.2025 02:00;Deutschhausplatz;3,976;-3,205;-0,984;0,072;0,227;-3,431;-0,095;-3,838;-3,192;-2,336;-2,605;-1,282;-0,363;-0,841;-17,897
01.01.2025 03:00;Deutschhausplatz;0,174;-3,222;-1,118;-0,099;-0,219;-3,663;-0,543;-4,106;-3,276;-2,336;-2,931;-1,587;-1,451;-1,126;-25,503
01.01.2025 04:00;Deutschhausplatz;0,174;-3,248;-1,133;-0,153;-0,291;-4,081;-0,548;-4,16;-3,341;-2,316;-2,367;-1,619;-1,543;-0,876;-25,502
01.01.2025 05:00;Deutschhausplatz;7,969;-3,191;-0,607;0,024;0,298;-3,712;1,267;-3,48;-1,999;-2,314;-0,821;-0,693;-1,613;-1,041;-9,913
01.01.2025 06:00;Deutschhausplatz;11,111;-1,805;-6,451;0,297;1,581;-2,6;1,784;-3,853;-1,809;-2,392;1,851;0,061;-0,971;-0,432;-3,628
01.01.2025 07:00;Deutschhausplatz;5,74;-3,173;0,493;0,249;0,084;-3,344;0,588;-7,776;-3,557;-1,644;-0,514;-0,491;-0,815;-0,213;-14,373
01.01.2025 08:00;Deutschhausplatz;10,847;-3,354;0,619;-0,914;-0,576;-1,489;3,6;-6,969;-1,916;-1,454;-0,258;0,436;-1,827;-0,902;-4,157
01.01.2025 09:00;Deutschhausplatz;0,339;-3,204;-2,198;0,324;-0,612;-0,479;1,561;-8,048;-2,939;-1,423;-4,247;-1,115;-0,481;-2,652;-25,174
01.01.2025 10:00;Deutschhausplatz;16,344;-3,371;-1,709;-0,34;1,489;2,336;1,792;-6,791;2,057;-1,465;-0,814;-1,41;0,826;-2,105;6,839
01.01.2025 11:00;Deutschhausplatz;0,948;-2,753;-2,874;0,928;-7,98;4,758;1,377;-8,254;-1,042;-2,368;-3,341;-1,479;0,479;-2,355;-23,956
01.01.2025 12:00;Deutschhausplatz;25,803;-2,671;-1,464;1,894;-0,577;9,149;1,073;-6,796;4,256;-2,4;-2,292;-1,28;-0,213;1,273;25,755
01.01.2025 13:00;Deutschhausplatz;26,823;-2,418;-1,305;1,953;-0,773;9,173;1,289;-6,788;4,305;-2,394;-2,218;-1,325;-0,459;1,932;27,795
01.01.2025 14:00;Deutschhausplatz;28,719;-2,481;-0,898;2,052;-1,219;9,064;1,455;-6,871;4,24;-2,4;-1,638;-1,298;0,442;2,419;31,586
01.01.2025 15:00;Deutschhausplatz;21,962;-2,203;-0,913;0,728;-1,772;8,819;1,07;-6,773;4,345;-2,289;-3,205;-1,215;-1,682;1,201;18,073
01.01.2025 16:00;Deutschhausplatz;25,543;-1,746;-0,494;2,1;-0,351;8,772;0,711;-6,792;4,381;-2,262;-3,571;-1,133;-2,535;2,613;25,236
01.01.2025 17:00;Deutschhausplatz;28,95;-1,791;2,408;1,634;-0,672;9,69;0,726;-6,811;4,608;-2,269;-2,766;-0,557;-3,615;2,514;32,049
01.01.2025 18:00;Deutschhausplatz;26,031;-2,041;2,707;1,883;0,702;8,109;0,57;-6,659;2,132;-2,389;-3,224;-0,871;-1,801;1,062;26,211
01.01.2025 19:00;Deutschhausplatz;20,437;-2,23;3,124;1,58;-2,114;8,772;0,745;-6,784;0,911;-2,475;-3,603;-0,898;-2,672;0,231;15,024
01.01.2025 20:00;Deutschhausplatz;22,77;-2,673;3,275;2,415;-0,423;10,035;0,83;-6,99;-0,007;-2,438;-6,205;-0,869;-0,979;0,949;19,69
01.01.2025 21:00;Deutschhausplatz;44,787;-1,636;-2,167;4,584;0,265;17,956;0,081;-0,33;-0,586;-3,342;-1,577;-0,905;2,852;3,741;63,723
01.01.2025 22:00;Deutschhausplatz;3,444;-0,884;-6,509;2,907;-9,775;8,029;0,098;-5,703;-1,416;-3,315;-3,911;-1,236;-0,469;-0,224;-18,964
01.01.2025 23:00;Deutschhausplatz;14,941;-4,176;1,49;1,808;-2,679;7,322;-0,603;-1,775;-2,049;-2,355;1,927;-9,746;-0,358;0,285;4,032
02.01.2025 00:00;Deutschhausplatz;1,756;-3,388;-2,9;-1,191;0,61;-1,296;0,04;-4,741;-2,197;-2,234;-2,14;-3,957;-0,58;-0,123;-22,341
02.01.2025 01:00;Deutschhausplatz;2,218;-3,389;-2,902;-1,091;0,627;-1,285;0,178;-4,718;-2,207;-2,231;-2,15;-3,961;-0,437;-0,065;-21,413
02.01.2025 02:00;Deutschhausplatz;2,103;-3,402;-2,921;-1,058;0,567;-1,386;0,168;-4,833;-2,209;-2,228;-2,088;-3,572;-0,602;-0,184;-21,645
02.01.2025 03:00;Deutschhausplatz;2,103;-3,423;-2,9;-1,046;0,556;-1,404;0,207;-4,838;-2,19;-2,229;-2,077;-3,484;-0,716;-0,203;-21,644
02.01.2025 04:00;Deutschhausplatz;2,103;-3,44;-2,915;-1,041;0,545;-1,524;0,245;-4,854;-2,19;-2,217;-2,055;-3,362;-0,746;-0,193;-21,644
02.01.2025 05:00;Deutschhausplatz;2,103;-3,391;-2,969;-1,006;0,62;-1,593;0,139;-4,858;-1,987;-2,232;-2,042;-3,557;-0,659;-0,213;-21,645
02.01.2025 06:00;Deutschhausplatz;1,96;-3,891;-0,625;-1,085;0,434;-1,793;0,668;-9,642;-1,882;-0,039;-1,211;-3,664;-0,604;-0,556;-21,93
02.01.2025 07:00;Deutschhausplatz;7,826;-2,252;-10,939;-0,35;0,465;-0,61;-2,825;3,206;-4,489;2,512;2,225;-3,471;-0,469;-1,027;-10,198
02.01.2025 08:00;Deutschhausplatz;4,381;-4,53;-2,138;-0,466;0,614;-0,666;0,159;-1,397;-4,399;1,229;-3,839;-2,427;-2,338;-1,271;-17,088
02.01.2025 09:00;Deutschhausplatz;34,25;-2,81;6,154;1,128;2,263;-0,546;0,775;1,928;-1,948;1,128;1,875;1,43;0,273;-3,249;42,651
02.01.2025 10:00;Deutschhausplatz;6,99;-7,537;-1,485;-6,9;-8,491;0,589;0,301;3,809;-1,786;0,96;1,066;-0,694;2,935;-1,626;-11,869
02.01.2025 11:00;Deutschhausplatz;7,753;-7,403;-1,71;-6,522;-9,313;2,213;-0,288;4,104;-2,104;1,313;0,995;-1,076;3,462;-1,769;-10,345
02.01.2025 12:00;Deutschhausplatz;8,26;-7,005;-1,807;-7,467;-10,078;3,881;-0,456;3,883;-1,809;1,345;1,348;-0,894;3,29;-1,822;-9,331
02.01.2025 13:00;Deutschhausplatz;6,96;-6,307;-1,736;-7,547;-10,092;3,877;-0,824;3,885;-2,266;1,369;1,201;-1,336;2,819;-1,934;-11,931
02.01.2025 14:00;Deutschhausplatz;6,084;-6,092;-6,799;-7,665;-9,977;4,843;-0,412;4,639;-1,011;2,49;1,175;-1,107;1,893;-1,743;-13,682
02.01.2025 15:00;Deutschhausplatz;5,23;-5,593;-7,603;-7,787;-7,689;4,51;0,03;4,005;-1,938;2,245;0,93;-0,578;0,443;-1,596;-15,391
02.01.2025 16:00;Deutschhausplatz;4,721;-6,185;-7,523;-8,484;-8,01;5,026;0,156;4,383;-1,649;1,933;0,934;-0,491;-0,121;-1,099;-16,409
02.01.2025 17:00;Deutschhausplatz;4,625;-3,764;-9,304;-4,565;-8,378;5,381;0,21;4,26;-3,298;2,229;0,476;-0,624;-3,706;-0,143;-16,601
02.01.2025 18:00;Deutschhausplatz;5,379;-3,701;-6,241;-4,464;-8,174;4,482;0,12;4,118;-5,106;2,343;0,588;-0,786;-3,703;0,052;-15,093
02.01.2025 19:00;Deutschhausplatz;5,957;-3,825;-7,267;-3,887;-7,825;4,903;0,405;4,283;-5,502;2,169;0,053;-0,51;-3,209;0,317;-13,938
02.01.2025 20:00;Deutschhausplatz;3,728;-6,09;-7,647;-3,949;-5,468;4,678;0,431;3,609;-5,998;2,155;-0,208;-1,884;-1,95;0,2;-18,393
02.01.2025 21:00;Deutschhausplatz;7,161;-1,715;-13,877;0,174;0,433;8,137;-3,844;-0,586;-5,311;2,845;1,664;-6,976;-0,516;0,883;-11,528
02.01.2025 22:00;Deutschhausplatz;3,842;-1,889;-14,155;-0,313;-2,434;5,938;-3,761;4,684;-5,069;3,124;0,881;-8,165;-0,833;-0,015;-18,165
02.01.2025 23:00;Deutschhausplatz;3,99;-2,782;-2,443;-3,756;0,502;4,33;-0,024;-4,804;-1,737;-2,433;-3,088;-6,468;-0,195;1,038;-17,87
03.01.2025 00:00;Deutschhausplatz;1,756;-3,388;-2,9;-1,191;0,61;-1,296;0,04;-4,741;-2,197;-2,234;-2,14;-3,957;-0,58;-0,123;-22,341
03.01.2025 01:00;Deutschhausplatz;2,218;-3,389;-2,902;-1,091;0,627;-1,285;0,178;-4,718;-2,207;-2,231;-2,15;-3,961;-0,437;-0,065;-21,413
03.01.2025 02:00;Deutschhausplatz;2,103;-3,402;-2,921;-1,058;0,567;-1,386;0,168;-4,833;-2,209;-2,228;-2,088;-3,572;-0,602;-0,184;-21,645
03.01.2025 03:00;Deutschhausplatz;2,103;-3,423;-2,9;-1,046;0,556;-1,404;0,207;-4,838;-2,19;-2,229;-2,077;-3,484;-0,716;-0,203;-21,644
03.01.2025 04:00;Deutschhausplatz;2,103;-3,44;-2,915;-1,041;0,545;-1,524;0,245;-4,854;-2,19;-2,217;-2,055;-3,362;-0,746;-0,193;-21,644
03.01.2025 05:00;Deutschhausplatz;2,103;-3,391;-2,969;-1,006;0,621;-1,594;0,139;-4,858;-1,987;-2,232;-2,041;-3,556;-0,659;-0,215;-21,645
03.01.2025 06:00;Deutschhausplatz;1,967;-3,518;-2,616;-1,108;0,573;-1,723;-0,021;-5,018;-1,919;-2,124;-1,748;-3,588;-0,659;-0,413;-21,915
03.01.2025 07:00;Deutschhausplatz;2,176;-3,678;-2,546;-1,151;0,293;-1,324;0,139;-4,803;-1,828;-2,125;-1,842;-3,949;-0,296;-0,565;-21,499
03.01.2025 08:00;Deutschhausplatz;12,422;-2,444;-6,406;4,217;1,085;-3,667;-0,534;-0,073;-1,786;0,162;1,531;-2,76;-0,804;-1,951;-1,008
03.01.2025 09:00;Deutschhausplatz;13,777;-2,472;-7,419;3,904;1,192;-1,536;-0,476;-0,29;-2,19;-0,052;1,589;-2,455;0,163;-2,031;1,704
03.01.2025 10:00;Deutschhausplatz;15,162;-3,723;-0,56;3,004;-1,981;-1,217;0,932;-6,311;0,539;-0,092;0,704;-2,301;0,91;-0,592;4,474
03.01.2025 11:00;Deutschhausplatz;12,797;-3,577;-1,297;-0,048;-1,483;-0,286;0,644;-6,016;0,604;0,003;-0,427;-2,205;0,792;0,243;-0,256
03.01.2025 12:00;Deutschhausplatz;6,914;-3,122;-3,23;0,021;-11,204;4,296;-0,281;-2,595;-2,723;-0,024;0,406;-2,193;1,134;0,578;-12,023
03.01.2025 13:00;Deutschhausplatz;5,575;-2,837;-3,425;-0,157;-11,524;4,109;-1,206;-1,824;-3,009;0,064;0,158;-2,208;1,003;0,581;-14,7
03.01.2025 14:00;Deutschhausplatz;4,593;-2,636;-3,655;-0,112;-12,052;3,845;-1,159;-1,856;-3,155;0,036;0,771;-2,22;0,661;0,273;-16,666
03.01.2025 15:00;Deutschhausplatz;5,937;-2,483;-3,002;-0,101;-10,897;3,334;-0,989;-1,723;-2,994;-0,182;0,86;-2,309;0,121;0,452;-13,976
03.01.2025 16:00;Deutschhausplatz;10,635;-2,422;-2,111;-0,469;-9,866;4,403;-0,798;-0,147;-2,808;-0,151;1,802;-2,386;-0,837;0,574;-4,581
03.01.2025 17:00;Deutschhausplatz;44,261;-2,84;1,079;2,33;-3,985;13,546;-0,769;2,791;-4,532;-0,116;8,905;-2,486;0,398;4,088;62,67
03.01.2025 18:00;Deutschhausplatz;3,572;-2,494;-1,79;0,112;-11,649;3,144;-0,971;-1,805;-3,121;-0,209;0,644;-2,571;-1,913;0,343;-18,708
03.01.2025 19:00;Deutschhausplatz;18,919;-2,211;-0,931;0,491;-7,408;6,532;-0,636;-0,131;-3,393;-0,091;4,017;-2,248;-1,713;0,79;11,987
03.01.2025 20:00;Deutschhausplatz;5,202;-2,375;-2,1;0,09;-4,866;0,423;-0,996;-2,008;-5,057;-0,055;-0,344;-2,358;-1,197;0,195;-15,446
03.01.2025 21:00;Deutschhausplatz;2,569;-1,81;-7,405;0,998;-1,733;-0,136;-0,751;-1,752;-4,826;-0,176;-1,277;-3,027;-0,896;-0,49;-20,712
03.01.2025 22:00;Deutschhausplatz;0,898;-3,097;-1,856;0,601;-2,332;0,175;-0,295;-4,739;-4,216;-2,324;-3,937;-2,052;-0,276;-0,606;-24,056
03.01.2025 23:00;Deutschhausplatz;1,562;-3,182;-2,724;-1,05;0,752;-1,758;-0,1;-5,064;-2,193;-2,331;-2,427;-3,911;-0,365;0,066;-22,725
04.01.2025 00:00;Deutschhausplatz;1,756;-3,388;-2,9;-1,191;0,61;-1,296;0,04;-4,741;-2,197;-2,234;-2,14;-3,957;-0,58;-0,123;-22,341
04.01.2025 01:00;Deutschhausplatz;2,218;-3,389;-2,902;-1,091;0,627;-1,285;0,178;-4,718;-2,207;-2,231;-2,15;-3,961;-0,437;-0,065;-21,413
04.01.2025 02:00;Deutschhausplatz;2,103;-3,402;-2,921;-1,058;0,567;-1,386;0,168;-4,833;-2,209;-2,228;-2,088;-3,572;-0,602;-0,184;-21,645
04.01.2025 03:00;Deutschhausplatz;2,103;-3,423;-2,9;-1,046;0,556;-1,404;0,207;-4,838;-2,19;-2,229;-2,077;-3,484;-0,716;-0,203;-21,644
04.01.2025 04:00;Deutschhausplatz;2,103;-3,427;-2,913;-1,039;0,555;-1,405;0,207;-4,854;-2,191;-2,229;-2,074;-3,406;-0,783;-0,189;-21,645
04.01.2025 05:00;Deutschhausplatz;2,103;-3,405;-2,979;-1,003;0,564;-1,614;0,198;-4,835;-2,003;-2,26;-2,034;-3,513;-0,663;-0,201;-21,645
04.01.2025 06:00;Deutschhausplatz;3,619;-2,076;-7,34;-0,733;0,728;-3,847;-0,467;-1,7;-1,997;0,131;1,704;-5,158;-0,529;-0,949;-18,614
04.01.2025 07:00;Deutschhausplatz;12,796;-3,481;-7,87;0,302;0,918;-0,843;-1,322;5;-4,016;1,635;1,258;-2,419;-0,541;-1,674;-0,257
04.01.2025 08:00;Deutschhausplatz;16,352;-3,94;1,431;1,817;1,008;-1,325;-0,027;1,498;-4,023;0,578;-1,726;0,834;-1,698;-3,925;6,854
04.01.2025 09:00;Deutschhausplatz;36,147;-5,467;1,418;4,024;0,146;-0,558;3,14;6,071;-0,549;0,738;0,835;1,387;1,054;-1,942;46,444
04.01.2025 10:00;Deutschhausplatz;38,761;-5,702;1,479;4,126;-1,591;0,367;1,557;2,331;7,241;0,711;0,868;1,031;1,18;-0,687;51,672
04.01.2025 11:00;Deutschhausplatz;37,74;-6,093;-0,483;5,072;-3,691;2,642;1,659;2,839;6,395;0,99;1,061;1,52;1,201;-1,221;49,631
04.01.2025 12:00;Deutschhausplatz;36,584;-6,335;-0,371;4,517;-3,192;2,885;1,596;3,234;6,123;0,998;0,392;0,993;1,224;-1,33;47,318
04.01.2025 13:00;Deutschhausplatz;27,027;-6,882;-1,682;3,088;-3,365;2,577;0,738;2,642;5,582;0,986;0,398;-0,098;0,654;-3,462;28,203
04.01.2025 14:00;Deutschhausplatz;32,732;-5,467;-3,828;0,586;-4,902;4,071;1,462;6,47;2,325;1,353;2,254;1,045;2,326;-0,813;39,614
04.01.2025 15:00;Deutschhausplatz;30,847;-5,065;-4,063;0,855;-2,535;3,182;2,113;5,656;2,006;1,277;1,995;0,008;0,349;-0,781;35,844
04.01.2025 16:00;Deutschhausplatz;34,895;-2,39;-3,761;0,571;-2,649;4,136;2,647;6,011;2,284;1,338;1,472;0,841;-1,561;0,106;43,94
04.01.2025 17:00;Deutschhausplatz;12,631;-2,638;-5,751;-0,798;-6,732;3,858;1,788;4,854;-0,909;1,437;0,643;-0,406;-7,584;-0,982;-0,589
04.01.2025 18:00;Deutschhausplatz;14,479;-2,939;-4,177;-0,013;-6,758;4,365;1,947;4,509;-2,435;1,487;0,918;-0,372;-7,116;-0,788;3,107
04.01.2025 19:00;Deutschhausplatz;6,477;-3,688;-6,175;-3,481;-10,393;3,96;0,05;3,857;-3,506;2,378;0,789;0,523;-3,255;-0,432;-12,896
04.01.2025 20:00;Deutschhausplatz;0,54;-6,171;-7,76;-3,488;-9,448;4,122;-0,248;4,692;-5,395;1,908;0,307;-1,185;-2,101;-0,544;-24,771
04.01.2025 21:00;Deutschhausplatz;5,308;-1,604;-10,865;0,128;-0,478;2,793;-4,25;3,448;-5,495;1,905;0,589;-5,76;-0,804;-0,149;-15,234
04.01.2025 22:00;Deutschhausplatz;4,767;-1,648;-11,745;-0,189;0,04;2,092;-2,929;3,78;-5,443;2,193;0,109;-6,085;-0,633;-0,625;-16,316
04.01.2025 23:00;Deutschhausplatz;3,271;-2,956;-2,788;-1,04;1,106;-1,366;-0,119;-4,645;-2,198;-2,313;-2,282;-3,943;-0,297;0,263;-19,307
05.01.2025 00:00;Deutschhausplatz;1,756;-3,388;-2,9;-1,191;0,61;-1,296;0,04;-4,741;-2,197;-2,234;-2,14;-3,957;-0,58;-0,123;-22,341
05.01.2025 01:00;Deutschhausplatz;2,218;-3,389;-2,902;-1,091;0,627;-1,285;0,178;-4,718;-2,207;-2,231;-2,15;-3,961;-0,437;-0,065;-21,413
05.01.2025 02:00;Deutschhausplatz;2,103;-3,402;-2,921;-1,058;0,567;-1,386;0,168;-4,833;-2,209;-2,228;-2,088;-3,572;-0,602;-0,184;-21,645
05.01.2025 03:00;Deutschhausplatz;2,103;-3,423;-2,9;-1,046;0,556;-1,404;0,207;-4,838;-2,19;-2,229;-2,077;-3,484;-0,716;-0,203;-21,644
05.01.2025 04:00;Deutschhausplatz;2,103;-3,427;-2,913;-1,039;0,555;-1,405;0,207;-4,854;-2,191;-2,229;-2,074;-3,406;-0,783;-0,189;-21,645
05.01.2025 05:00;Deutschhausplatz;2,103;-3,405;-2,979;-1,003;0,564;-1,614;0,198;-4,835;-2,003;-2,26;-2,034;-3,513;-0,663;-0,201;-21,645
05.01.2025 06:00;Deutschhausplatz;3,619;-2,076;-7,34;-0,733;0,728;-3,847;-0,467;-1,7;-1,997;0,131;1,704;-5,158;-0,529;-0,949;-18,614
05.01.2025 07:00;Deutschhausplatz;12,796;-3,473;-7,869;0,312;0,898;-0,836;-1,345;5,019;-4,025;1,634;1,242;-2,402;-0,534;-1,675;-0,258
05.01.2025 08:00;Deutschhausplatz;24,653;-3,149;2,975;2,3;1,704;-1,221;0,68;2,604;-3,79;0,578;-1,318;1,806;-1,44;-2,927;23,455
05.01.2025 09:00;Deutschhausplatz;34,737;-5,558;0,763;3,254;-0,392;-0,862;3,464;5,873;0,795;0,757;0,77;1,387;1,015;-2,382;43,621
05.01.2025 10:00;Deutschhausplatz;42,534;-5,789;2,103;5,601;-1,286;0,775;1,618;3,433;7,415;0,64;0,745;0,777;1,209;-0,558;59,217
05.01.2025 11:00;Deutschhausplatz;40,029;-6,151;0,681;4,958;-2,882;3,275;0,917;-0,489;7,645;2,54;0,936;1,058;2,684;-0,994;54,207
05.01.2025 12:00;Deutschhausplatz;40,705;-6,24;0,763;4,997;-2,795;3,286;1,137;0,242;8,134;2,687;0,489;0,414;2,535;-0,795;55,559
05.01.2025 13:00;Deutschhausplatz;39,899;-5,818;-0,984;4,78;-1,484;3,757;0,865;-0,449;8,323;2,691;0,552;-0,137;2,431;-0,479;53,947
05.01.2025 14:00;Deutschhausplatz;35,163;-5,765;-1,333;2,423;-2,705;5,475;1,167;0,673;5,426;2,695;0,555;-0,015;3,646;-2,928;44,477
05.01.2025 15:00;Deutschhausplatz;30,605;-6,596;-2,049;1,995;-1,774;5,489;1,186;-0,317;4,873;1,287;0,718;0,521;1,088;-1,668;35,358
05.01.2025 16:00;Deutschhausplatz;17,424;-4,17;-3,634;-0,665;-1,704;3,475;1,349;-2,241;3,014;1,365;-0,186;-0,239;-2,009;-2,783;8,996
05.01.2025 17:00;Deutschhausplatz;11,745;-4,826;-4,635;-2,429;-2,819;3,455;0,783;-5,527;3,992;1,369;-0,022;0,482;-3,823;-0,108;-2,363
05.01.2025 18:00;Deutschhausplatz;7,198;-4,287;-4,829;-1,863;-8,282;3,565;1,425;4,238;-2,727;1,471;1,037;-0,2;-7,574;-0,626;-11,454
05.01.2025 19:00;Deutschhausplatz;7,343;-3,858;-6,531;-3,485;-10,22;4,883;0,088;3,704;-3,674;2,343;0,815;0,731;-3,327;0,024;-11,164
05.01.2025 20:00;Deutschhausplatz;3,257;-5,789;-7,277;-3,359;-8,406;4,096;-0,122;4,471;-5,231;2,205;0,004;-0,443;-2,147;-0,595;-19,336
05.01.2025 21:00;Deutschhausplatz;4,823;-1,856;-14,011;-0,087;-1,508;5,15;-4,078;3,942;-4,901;2,897;0,642;-6,37;-1,037;0,189;-16,205
05.01.2025 22:00;Deutschhausplatz;4,467;-1,601;-11,417;-0,329;-0,752;3,128;-3,769;3,828;-5,444;2,17;0,455;-6,635;-0,619;-0,4;-16,918
05.01.2025 23:00;Deutschhausplatz;3,148;-3,006;-2,711;-1,133;1,034;-1,301;0,011;-4,923;-2,212;-2,264;-2,193;-3,812;-0,282;0,091;-19,553
06.01.2025 00:00;Deutschhausplatz;1,756;-3,388;-2,9;-1,191;0,61;-1,296;0,04;-4,741;-2,197;-2,234;-2,14;-3,957;-0,58;-0,123;-22,341
06.01.2025 01:00;Deutschhausplatz;2,218;-3,389;-2,902;-1,091;0,627;-1,285;0,178;-4,718;-2,207;-2,231;-2,15;-3,961;-0,437;-0,065;-21,413
06.01.2025 02:00;Deutschhausplatz;2,103;-3,402;-2,921;-1,058;0,567;-1,386;0,168;-4,833;-2,209;-2,228;-2,088;-3,572;-0,602;-0,184;-21,645
06.01.2025 03:00;Deutschhausplatz;2,103;-3,423;-2,9;-1,046;0,556;-1,404;0,207;-4,838;-2,19;-2,229;-2,077;-3,484;-0,716;-0,203;-21,644
06.01.2025 04:00;Deutschhausplatz;2,103;-3,44;-2,915;-1,041;0,545;-1,524;0,245;-4,854;-2,19;-2,217;-2,055;-3,362;-0,746;-0,193;-21,644
06.01.2025 05:00;Deutschhausplatz;2,103;-3,405;-2,979;-1,003;0,564;-1,614;0,198;-4,835;-2,003;-2,26;-2,034;-3,513;-0,663;-0,201;-21,645
06.01.2025 06:00;Deutschhausplatz;3,619;-2,076;-7,34;-0,733;0,728;-3,847;-0,467;-1,7;-1,997;0,131;1,704;-5,158;-0,529;-0,949;-18,614
06.01.2025 07:00;Deutschhausplatz;14,844;-3,252;-7,797;0,306;1,118;-0,746;-0,909;5,235;-3,921;1,635;1,229;-2,159;-0,532;-1,215;3,836
06.01.2025 08:00;Deutschhausplatz;16,182;-4,023;1,324;1,651;0,967;-1,287;-0,109;1,743;-3,807;0,613;-1,755;0,74;-1,729;-3,998;6,512
06.01.2025 09:00;Deutschhausplatz;31,406;-5,333;0,787;1,919;-1,711;-0,699;3,59;5,681;-2,279;0,891;0,827;1,809;1,295;-1,223;36,96
06.01.2025 10:00;Deutschhausplatz;40,392;-5,365;1,721;5,505;-1,432;0,569;1,98;3,102;6,897;0,623;0,739;0,896;0,867;-1,561;54,933
06.01.2025 11:00;Deutschhausplatz;40,201;-5,607;0,912;4,697;-3,474;3,174;1,47;-0,097;7,538;2,752;0,851;1,21;2,545;-1,619;54,553
06.01.2025 12:00;Deutschhausplatz;40,305;-5,831;0,73;4,442;-2,953;3,204;1,265;0,386;7,783;2,74;0,436;0,514;2,524;-0,784;54,761
06.01.2025 13:00;Deutschhausplatz;36,842;-5,985;-0,595;3,803;-2,084;3,573;0,872;-0,135;7,463;2,714;0,469;0,02;2,476;-1,601;47,832
06.01.2025 14:00;Deutschhausplatz;32,216;-6,188;-1,913;2,411;-2,97;5,573;0,718;0,545;4,601;1,626;0,8;0,249;2,72;-1,807;38,581
06.01.2025 15:00;Deutschhausplatz;31,037;-6,648;-1,81;1,575;-1,899;5,626;1,206;-0,706;5,712;1,21;0,478;0,362;1,264;-1,184;36,223
06.01.2025 16:00;Deutschhausplatz;12,898;-4,362;-3,724;-3,785;-1,348;2,615;1,119;-3,123;3,155;1,334;-0,407;0,504;-3,805;-1,125;-0,054
06.01.2025 17:00;Deutschhausplatz;24,143;-3,556;-3,965;-2,158;-0,181;4,063;0,905;-4,24;7,222;1,33;0,178;0,324;-2,995;1,366;22,436
06.01.2025 18:00;Deutschhausplatz;13,267;-2,836;-6,672;-3,545;-8,75;4,186;1,777;5,036;-1,409;1,365;1,066;0,38;-3,718;0,537;0,684
06.01.2025 19:00;Deutschhausplatz;6,496;-3,704;-9,143;-4,405;-10,294;5,168;0,204;3,929;-1,497;2,334;0,815;0,717;-3,56;0,081;-12,859
06.01.2025 20:00;Deutschhausplatz;4,286;-6,106;-9,16;-3,592;-8,557;4,728;0,465;4,11;-3,476;2,151;0,058;-0,203;-2,008;0,026;-17,278
06.01.2025 21:00;Deutschhausplatz;5,266;-1,802;-14,024;-0,031;-1,419;5,17;-4,069;3,857;-4,914;2,903;0,812;-6,223;-1,032;0,186;-15,32
06.01.2025 22:00;Deutschhausplatz;7,39;-1,435;-14,09;-0,243;-0,442;5,454;-3,416;3,646;-5,403;3,099;1,058;-6,282;-0,504;0,098;-11,07
06.01.2025 23:00;Deutschhausplatz;4,167;-2,785;-2,422;-3,037;0,482;3,122;-0,035;-4,578;-1,589;-2,264;-2,818;-5,72;-0,277;0,237;-17,517
07.01.2025 00:00;Deutschhausplatz;1,756;-3,388;-2,9;-1,191;0,61;-1,296;0,04;-4,741;-2,197;-2,234;-2,14;-3,957;-0,58;-0,123;-22,341
07.01.2025 01:00;Deutschhausplatz;2,218;-3,389;-2,902;-1,091;0,627;-1,285;0,178;-4,718;-2,207;-2,231;-2,15;-3,961;-0,437;-0,065;-21,413
07.01.2025 02:00;Deutschhausplatz;2,103;-3,402;-2,921;-1,058;0,567;-1,386;0,168;-4,833;-2,209;-2,228;-2,088;-3,572;-0,602;-0,184;-21,645
07.01.2025 03:00;Deutschhausplatz;2,103;-3,423;-2,9;-1,046;0,556;-1,404;0,207;-4,838;-2,19;-2,229;-2,077;-3,484;-0,716;-0,203;-21,644
07.01.2025 04:00;Deutschhausplatz;2,103;-3,44;-2,915;-1,041;0,545;-1,524;0,245;-4,854;-2,19;-2,217;-2,055;-3,362;-0,746;-0,193;-21,644
07.01.2025 05:00;Deutschhausplatz;2,103;-3,405;-2,979;-1,003;0,564;-1,614;0,198;-4,835;-2,003;-2,26;-2,034;-3,513;-0,663;-0,201;-21,645
07.01.2025 06:00;Deutschhausplatz;3,619;-2,076;-7,34;-0,733;0,728;-3,847;-0,467;-1,7;-1,997;0,131;1,704;-5,158;-0,529;-0,949;-18,614
07.01.2025 07:00;Deutschhausplatz;12,796;-3,473;-7,869;0,312;0,898;-0,836;-1,345;5,019;-4,025;1,634;1,242;-2,402;-0,534;-1,675;-0,258
07.01.2025 08:00;Deutschhausplatz;24,653;-3,149;2,976;2,3;1,703;-1,259;0,711;2,605;-3,789;0,577;-1,326;1,837;-1,448;-2,937;23,454
